Date,inflow,precipitation,evaporation,sim_inflow,outflow_harangi,outflow_hemavathi
6/12/2012,390.9,415500,28690,8.80752,7.08,2.832
6/13/2012,325.1,270700,41260,9.94032,7.08,2.832
6/14/2012,543.8,565200,40140,,0,
6/15/2012,369.2,185400,48440,8.80752,7.08,2.832
6/16/2012,492.3,553100,3504,7.5048,3.54,2.832
6/17/2012,734.3,799700,32670,8.69424,0,2.832
6/18/2012,2195,2575000,5923,,0,2.832
6/19/2012,2353,2526000,16810,,0,2.832
6/20/2012,2364,2171000,19140,,0,2.832
6/21/2012,1480,419700,55940,,0,2.832
6/22/2012,1133,533700,22240,,0,2.832
6/23/2012,835.2,212400,62460,,0,2.832
6/24/2012,663.6,202100,47320,,0,2.832
6/25/2012,528.4,181400,37590,,0,2.832
6/26/2012,450.5,108800,88080,48.93696,0,2.832
6/27/2012,437.3,461200,13470,49.78656,0,2.832
6/28/2012,1569,2674000,5960,50.4096,0,2.832
6/29/2012,2337,2974000,5375,62.53056,0,2.832
6/30/2012,1494,694400,85700,64.428,0,2.832
7/1/2012,1049,310900,23510,37.07088,0,2.832
7/2/2012,948.9,761700,22370,21.35328,0,2.832
7/3/2012,901.9,813500,14710,30.84048,0,2.832
7/4/2012,655.5,103600,49090,77.11536,0,2.832
7/5/2012,541,108800,40070,311.03856,0,2.832
7/6/2012,459.4,119200,62230,331.57056,0,2.832
7/7/2012,403.7,165800,56950,261.3936,0,2.832
7/8/2012,373.1,305800,48060,118.63248,0,2.832
7/9/2012,370.8,217700,35660,77.3136,0,2.832
7/10/2012,427.7,528600,11380,49.67328,0,2.832
7/11/2012,374.7,174200,41960,50.4096,0,2.832
7/12/2012,387,397400,15800,43.10304,0,2.832
7/13/2012,355.8,43830,7745,48.65376,0,2.832
7/14/2012,343.4,201100,15250,55.30896,0,2.832
7/15/2012,360,371100,6991,56.10192,0,2.832
7/16/2012,346,231700,48620,56.10192,0,2.832
7/17/2012,331,165800,36500,56.0736,0,2.832
7/18/2012,370.9,497600,69980,58.65072,0,2.832
7/19/2012,350.9,404300,71040,63.80496,0,2.832
7/20/2012,326.9,10370,13180,63.74832,0,2.832
7/21/2012,313.5,191800,5018,61.53936,0,2.832
7/22/2012,513.2,886700,70720,55.28064,0,2.832
7/23/2012,472.8,471900,59520,60.29328,0,2.832
7/24/2012,536.7,684700,77950,66.52368,0,2.832
7/25/2012,438.1,72620,42560,72.75408,0,2.832
7/26/2012,640.1,980500,25780,87.19728,0,2.832
7/27/2012,868.7,1214000,72950,86.46096,0,2.832
7/28/2012,731.2,653800,24450,87.70704,0,2.832
7/29/2012,631.7,487800,94460,116.45184,0,2.832
7/30/2012,510.3,114200,89530,154.0608,0,2.832
7/31/2012,443.9,114200,78860,116.5368,1.24608,2.832
8/1/2012,411.9,114200,45630,112.91184,6.20208,7.47648
8/2/2012,379.4,150500,55240,88.13184,8.7792,57.46128
8/3/2012,355.3,109000,82720,91.0488,11.328,61.79424
8/4/2012,336.8,145400,20410,70.68672,18.408,72.44256
8/5/2012,318.3,294900,16820,51.03264,24.55344,102.99984
8/6/2012,776.4,1448000,5564,52.64688,0,0
8/7/2012,1367,2038000,30030,236.69856,0,0
8/8/2012,1193,1127000,32430,877.83504,0,0
8/9/2012,1173,1122000,36660,823.57392,0,0
8/10/2012,1086,947900,41510,607.06752,0,0
8/11/2012,1105,1064000,40230,594.5784,0,0
8/12/2012,1060,953200,126,446.40816,0,0
8/13/2012,809.2,368600,92380,392.85504,121.776,132.50928
8/14/2012,651.6,57930,45320,431.93664,93.22944,133.30224
8/15/2012,553.1,26330,51860,297.47328,61.90752,135.28464
8/16/2012,495.9,273800,23730,188.66784,56.41344,129.564
8/17/2012,447.4,158000,28890,156.07152,46.47312,127.8648
8/18/2012,489,558200,28140,110.5896,43.896,127.77984
8/19/2012,465.2,394400,44310,90.22752,43.896,100.536
8/20/2012,420.4,5259,47170,100.536,43.896,
8/21/2012,393.4,15780,42350,94.90032,43.896,
8/22/2012,373.9,0,99110,80.9952,43.896,
8/23/2012,360.4,0,112500,48.03072,45.0288,
8/24/2012,360.6,289100,52610,75.41616,45.312,
8/25/2012,398.3,473000,54480,86.03616,45.312,
8/26/2012,773.7,1298000,64720,85.61136,45.312,
8/27/2012,609.4,446400,41110,85.61136,45.312,
8/28/2012,638.3,677300,17910,186.65712,41.65872,132.79248
8/29/2012,729.4,849300,53690,192.20784,40.7808,133.64208
8/30/2012,816.5,926800,69270,189.744,110.33472,133.61376
8/31/2012,814.6,806300,34710,344.85264,174.168,133.64208
9/1/2012,888.1,942300,91050,344.85264,174.168,133.64208
9/2/2012,705.9,376000,84150,395.14896,139.13616,134.18016
9/3/2012,665.3,522000,112900,398.91552,117.528,134.12352
9/4/2012,893.2,1130000,53100,402.37056,159.07344,134.26512
9/5/2012,709.2,397300,87460,474.0768,223.95456,134.26512
9/6/2012,602.5,135900,53160,466.8552,140.43888,132.8208
9/7/2012,616.6,323900,40940,365.328,104.30256,134.32176
9/8/2012,739.1,569300,74480,301.26816,89.68944,134.3784
9/9/2012,714.8,412600,58450,271.0224,82.49616,126.53376
9/10/2012,672.8,391700,20310,255.24816,72.3576,126.50544
9/11/2012,610.2,47000,38940,240.80496,50.32464,129.45072
9/12/2012,640.9,433300,64290,249.7824,55.45056,148.02864
9/13/2012,588.2,182500,77160,223.75632,56.64,148.8216
9/14/2012,639,552600,22810,217.46928,59.472,59.472
9/15/2012,611.5,312600,34340,194.1336,60.888,148.87824
9/16/2012,648.2,395900,67560,184.16496,60.888,148.87824
9/17/2012,666.9,473300,93300,167.42784,0,148.8216
9/18/2012,602.5,217100,56600,167.39952,0,148.84992
9/19/2012,643.8,412500,35880,167.39952,0,148.84992
9/20/2012,566.9,5155,55050,156.43968,0,148.84992
9/21/2012,544.1,0,111100,165.30384,0,149.13312
9/22/2012,531.8,5148,32110,131.9712,0,151.48368
9/23/2012,519.7,5148,42140,128.5728,0,151.512
9/24/2012,494.7,0,110600,105.12384,46.728,152.22
9/25/2012,931.4,5147,69000,95.04192,44.37744,152.22
9/26/2012,1254,0,138100,99.17664,46.728,151.512
9/27/2012,1100,56930,89570,95.66496,46.728,151.68192
9/28/2012,1127,613900,42440,121.6344,46.728,151.99344
9/29/2012,741.2,51990,33320,160.716,46.728,150.096
9/30/2012,643.3,5129,42570,148.62336,46.728,150.096
10/1/2012,1033,575100,58150,158.22384,43.64112,150.096
10/2/2012,1610,147700,81550,176.51856,40.83744,150.096
10/3/2012,1810,264800,42030,161.05584,42.14016,147.6888
10/4/2012,1769,4240,64530,147.03744,42.48,176.40528
10/5/2012,1045,53800,80840,138.56976,189.91392,249.15936
10/6/2012,652.1,0,98670,359.74896,66.60864,324.972
10/7/2012,591.8,3631,51840,163.74624,43.896,244.968
10/8/2012,446.1,7262,18290,178.61424,0,131.688
10/9/2012,737.9,721000,54010,156.38304,23.02416,131.688
10/10/2012,565.4,34780,40190,127.24176,28.32,130.272
10/11/2012,505.8,0,47200,95.80656,33.984,129.564
10/12/2012,471.6,0,0,98.32704,45.312,132.396
10/13/2012,450.4,0,0,87.05568,39.648,133.104
10/14/2012,434.9,0,0,133.07568,28.32,133.104
10/15/2012,625.8,0,0,249.55584,24.072,133.104
10/16/2012,526.8,7451,1076,205.20672,33.984,120.36
10/17/2012,473.7,203.9,2695,215.14704,25.488,120.36
10/18/2012,442.3,215.1,1964,177.59472,25.488,120.36
10/19/2012,419.1,0,10720,117.61296,25.488,120.36
10/20/2012,423.4,29070,4271,102.32016,22.656,112.572
10/21/2012,406.1,16720,3362,117.92448,19.824,116.112
10/22/2012,390,15290,7745,107.50272,0,114.696
10/23/2012,381.4,22400,6616,98.21376,0,114.696
10/24/2012,366.4,0,28190,82.4112,0,114.696
10/25/2012,358.9,0,29050,86.376,0,114.696
10/26/2012,353.2,3908,18700,74.14176,0,114.696
10/27/2012,344.1,0,42610,66.72192,0,114.696
10/28/2012,338.4,0,45090,40.27104,0,114.696
10/29/2012,332.3,0,46670,53.69472,0,113.28
10/30/2012,328.4,68470,37000,43.01808,23.59056,113.28
10/31/2012,321,0,58880,40.95072,42.14016,113.28
11/1/2012,908.7,629700,33720,102.5184,42.96144,113.28
11/2/2012,1345,803500,40430,154.68384,35.4,113.28
11/3/2012,857.2,198400,30390,181.04976,33.984,113.28
11/4/2012,676.4,36190,49470,161.31072,43.30128,113.28
11/5/2012,1173,1073000,44820,139.67424,38.60016,113.28
11/6/2012,740.5,10100,58640,135.59616,43.188,99.12
11/7/2012,547.3,0,142000,153.83424,45.312,99.12
11/8/2012,463.4,0,134400,116.56512,30.18912,99.12
11/9/2012,415.7,0,128400,86.376,39.16656,99.12
11/10/2012,382.6,0,104300,68.93088,45.312,99.12
11/11/2012,357.2,0,129200,69.21408,45.312,99.12
11/12/2012,338.3,0,136900,67.5432,45.312,75.048
11/13/2012,326.1,20820,23460,64.39968,37.18416,25.488
11/14/2012,312.9,0,121800,70.2336,41.29056,25.488
11/15/2012,303,0,132500,65.19264,28.09344,29.736
11/16/2012,293.4,0,179400,39.30816,4.956,35.4
11/17/2012,288.1,0,126300,36.16464,39.648,31.152
11/18/2012,281.7,0,121900,38.40192,28.32,34.5504
11/19/2012,275.9,0,127600,32.79456,31.152,35.4
11/20/2012,270,0,143500,31.0104,31.152,42.48
11/21/2012,265.5,0,127000,29.736,42.48,58.056
11/22/2012,260.7,0,124200,24.29856,31.152,65.136
11/23/2012,256.7,10410,52180,32.36976,41.064,99.12
11/24/2012,252.1,5206,65250,32.34144,45.312,101.952
11/25/2012,246.1,0,144800,37.21248,45.312,100.536
11/26/2012,242.1,0,125900,51.08928,45.312,97.704
11/27/2012,237.2,0,133800,69.61056,45.312,92.04
11/28/2012,232.4,0,149400,71.508,39.648,92.04
11/29/2012,228.6,0,129500,63.66336,13.48032,92.04
11/30/2012,224.2,0,128200,53.21328,9.912,92.04
12/1/2012,220.6,0,103500,57.7728,0,90.624
12/2/2012,215.3,0,135000,50.268,9.912,90.624
12/3/2012,211.8,0,118200,38.77008,9.912,90.624
12/4/2012,209.9,15510,51820,42.7632,9.912,88.5
12/5/2012,232.6,357800,49190,69.89376,8.496,82.836
12/6/2012,211.8,0,130700,78.7296,32.34144,89.208
12/7/2012,204.8,0,111600,98.95008,42.48,88.5
12/8/2012,197.7,0,132900,61.28448,43.896,83.6856
12/9/2012,193.2,0,109400,77.65344,46.728,84.3936
12/10/2012,188.4,0,106400,57.40464,46.728,84.252
12/11/2012,182,0,170900,60.85968,46.728,83.544
12/12/2012,179.3,0,123100,55.11072,43.896,79.296
12/13/2012,175.5,0,115600,50.21136,42.48,80.712
12/14/2012,171.5,0,115000,51.51408,42.48,80.712
12/15/2012,167.9,0,108000,51.06096,36.816,69.384
12/16/2012,164.3,0,108900,54.06288,39.648,62.8704
12/17/2012,160.7,0,104800,53.6664,42.48,60.888
12/18/2012,155.8,0,135400,56.3568,41.064,60.888
12/19/2012,152.4,0,129700,60.12336,36.816,60.888
12/20/2012,148,0,135900,61.42608,36.816,60.888
12/21/2012,143,0,162800,60.01008,35.4,55.224
12/22/2012,134.3,0,133000,64.45632,35.4,48.144
12/23/2012,128.7,0,135600,67.4016,33.984,18.408
12/24/2012,125.2,0,135200,66.29712,25.488,18.408
12/25/2012,122.9,0,121600,66.24048,31.152,18.408
12/26/2012,117.7,0,124800,64.34304,31.152,25.488
12/27/2012,113.4,0,147900,68.42112,26.904,32.568
12/28/2012,110.5,0,141600,67.71312,26.904,28.32
12/29/2012,106.3,0,171700,66.63696,14.16,25.488
12/30/2012,110.2,72870,33810,63.2952,11.328,19.824
12/31/2012,103.4,0,126000,53.18496,8.496,19.824
1/1/2013,100.1,0,171600,,0,
1/2/2013,98.17,0,157100,,0,
1/3/2013,95.95,0,158400,,0,
1/4/2013,93.29,0,153200,,0,
1/5/2013,89.84,0,150700,,0,
1/6/2013,88.68,0,123200,,0,
1/7/2013,83.15,0,190700,,0,
1/8/2013,83.21,0,127900,,0,
1/9/2013,81.57,0,124200,,0,
1/10/2013,78.87,0,153500,,0,
1/11/2013,77.88,0,129200,,0,
1/12/2013,75.94,0,134900,,0,
1/13/2013,73.95,0,133800,,0,
1/14/2013,70.45,0,149200,,0,
1/15/2013,69.66,0,123400,,0,
1/16/2013,67.92,0,124600,,0,
1/17/2013,66.26,0,118800,,0,
1/18/2013,62.83,0,136700,,0,
1/19/2013,60.32,0,140000,,0,
1/20/2013,44.64,0,119600,,0,
1/21/2013,35.51,0,129900,,0,
1/22/2013,31.61,0,138600,11.63952,0,3.54
1/23/2013,29.37,0,145900,10.13856,0,3.54
1/24/2013,26.9,0,134300,10.13856,0,3.54
1/25/2013,22.93,0,146500,11.63952,0,3.54
1/26/2013,20.84,0,136200,8.60928,0,26.196
1/27/2013,19.98,0,112600,10.13856,0,26.196
1/28/2013,18.53,0,103000,10.13856,0,26.196
1/29/2013,18.37,0,100100,8.60928,0,29.028
1/30/2013,16.3,0,104100,10.13856,0,10.62
1/31/2013,13.38,0,125100,10.13856,0,5.664
2/1/2013,12.99,0,121200,8.60928,0,5.664
2/2/2013,44.88,0,125800,32.4264,0,3.54
2/3/2013,164,0,116700,9.99696,0,5.664
2/4/2013,185.4,0,129100,8.6376,0,4.248
2/5/2013,451.5,0,146700,,0,
2/6/2013,337.7,0,116800,,0,
2/7/2013,337.9,0,125200,,0,
2/8/2013,238.5,13460,60490,,0,
2/9/2013,130.5,95660,46600,,0,
2/10/2013,111.1,18230,40560,,0,
2/11/2013,200.9,0,174000,,0,
2/12/2013,225,0,147600,,0,
2/13/2013,283.6,0,129000,,0,
2/14/2013,356,0,131200,,0,
2/15/2013,187.5,39160,65880,,0,
2/16/2013,151.6,281200,60070,,0,
2/17/2013,191.8,34660,53560,,0,
2/18/2013,201.8,114800,79180,,0,
2/19/2013,273.8,0,149200,,0,
2/20/2013,662.3,5136,40460,,0,
2/21/2013,512.3,0,171900,,0,
2/22/2013,699.7,0,157600,,0,
2/23/2013,453.8,0,158500,,0,
2/24/2013,333,0,161200,,0,
2/25/2013,301.1,0,166800,,0,
2/26/2013,301.1,0,179000,,0,
2/27/2013,301.4,0,169300,,0,
2/28/2013,301.1,0,185300,,0,
3/1/2013,301.2,0,161100,,0,
3/2/2013,21.03,0,167600,,0,
3/3/2013,16.24,0,200700,,0,
3/4/2013,14.02,0,196500,,0,
3/5/2013,13.83,0,189700,,0,
3/6/2013,14.95,0,146300,,0,
3/7/2013,16.74,78440,54760,,0,
3/8/2013,257.8,365200,57270,,0,
3/9/2013,107.7,0,175900,,0,
3/10/2013,48.97,20170,95770,,0,
3/11/2013,30.62,10080,97000,,0,
3/12/2013,158.7,376900,92760,,0,
3/13/2013,58.68,0,156600,,0,
3/14/2013,40.87,0,150400,,0,
3/15/2013,34.15,0,206400,,0,
3/16/2013,32.56,0,144100,,0,
3/17/2013,24.09,143600,60410,,0,
3/18/2013,21.6,0,165300,,0,
3/19/2013,26.25,236300,50390,,0,
3/20/2013,23.27,0,158800,,0,
3/21/2013,21.89,0,199300,,0,
3/22/2013,21.93,0,165300,,0,
3/23/2013,23.5,0,168900,,0,
3/24/2013,23.04,0,183400,,0,
3/25/2013,22.95,0,172100,,0,
3/26/2013,22,0,200100,,0,
3/27/2013,24.02,134900,72640,,0,
3/28/2013,21.5,0,211100,,0,
3/29/2013,23.63,44960,73160,,0,
3/30/2013,21.52,0,188400,,0,
3/31/2013,23.78,4993,45370,,0,
4/1/2013,21.83,0,166500,,0,
4/2/2013,22.87,14970,97580,,0,
4/3/2013,23.15,24930,76600,,0,
4/4/2013,23.45,4985,52390,,0,
4/5/2013,22.39,0,173500,,0,
4/6/2013,23.37,34960,103500,,0,
4/7/2013,21.81,0,176700,,0,
4/8/2013,19.04,0,196200,,0,
4/9/2013,13.78,0,200500,,0,
4/10/2013,16.38,95240,47580,,0,
4/11/2013,10.47,0,247700,,0,
4/12/2013,10.44,0,168600,,0,
4/13/2013,10.63,0,149800,,0,
4/14/2013,9.922,0,168600,,0,
4/15/2013,10.03,0,149700,,0,
4/16/2013,11.25,125300,85590,,0,
4/17/2013,8.777,0,196000,,0,
4/18/2013,5.665,0,213200,,0,
4/19/2013,7.082,0,181400,,0,
4/20/2013,5.84,0,188600,,0,
4/21/2013,4.8,0,235800,,0,
4/22/2013,4.89,0,226100,,0,
4/23/2013,5.606,0,181200,,0,
4/24/2013,11.46,377300,84350,,0,
4/25/2013,12.76,0,184400,,0,
4/26/2013,14.43,229200,90180,,0,
4/27/2013,17.6,467300,59910,,0,
4/28/2013,16.42,53500,87180,,0,
4/29/2013,18.82,417200,74380,,0,
4/30/2013,17.35,58130,102400,,0,
5/1/2013,16.01,0,138600,,0,
5/2/2013,14.96,0,153000,,0,
5/3/2013,13.71,0,171900,,0,
5/4/2013,11.55,57520,91030,,0,
5/5/2013,12.6,205900,32530,,0,
5/6/2013,12.73,129300,30510,,0,
5/7/2013,12.83,114800,16600,,0,
5/8/2013,6.213,0,166500,,0,
5/9/2013,5.989,47760,54040,,0,
5/10/2013,5.881,66810,59190,,0,
5/11/2013,7.921,405400,38360,,0,
5/12/2013,10.69,405400,67800,,0,
5/13/2013,9.572,105000,67230,,0,
5/14/2013,7.465,0,133600,,0,
5/15/2013,6.368,0,133600,,0,
5/16/2013,7.893,0,125000,,0,
5/17/2013,6.85,0,158900,,0,
5/18/2013,11.48,190300,39420,,0,
5/19/2013,25.33,214200,29660,,0,
5/20/2013,21.84,0,218700,,0,
5/21/2013,170.5,1184000,72830,,0,
5/22/2013,106.1,14540,64140,,0,
5/23/2013,74.1,0,144800,,0,
5/24/2013,46.49,19660,36550,,0,
5/25/2013,32.26,0,170200,,0,
5/26/2013,25.55,54130,71110,,0,
5/27/2013,19.72,260400,89790,,0,
5/28/2013,15.3,215700,101400,,0,
5/29/2013,13.68,303100,76800,,0,
5/30/2013,9.618,78000,134100,,0,
5/31/2013,23.19,383700,143700,,0,
6/1/2013,219.8,1077000,103100,,0,
6/2/2013,131.5,49690,18300,,0,
6/3/2013,145.1,561500,104300,,0,
6/4/2013,103.9,54780,36230,,0,
6/5/2013,72.54,163900,81660,,0,
6/6/2013,58.75,59420,33770,,0,
6/7/2013,48.63,162600,7068,,0,
6/8/2013,36.81,108900,32700,,0,
6/9/2013,29.31,168900,7146,,0,
6/10/2013,28.55,199200,43150,,0,
6/11/2013,53.63,384500,65500,5.60736,0,2.832
6/12/2013,143.7,622700,66880,6.42864,0,2.832
6/13/2013,89.43,158300,46460,13.62192,0,2.832
6/14/2013,93.38,355800,65170,50.46624,0,2.832
6/15/2013,115.6,437600,72600,176.46192,0,2.832
6/16/2013,467.8,1253000,74390,113.73312,0,2.832
6/17/2013,337.2,563000,68140,212.88144,0,2.832
6/18/2013,364.5,689700,23530,333.55296,0,2.832
6/19/2013,233.6,110500,71670,327.2376,0,2.832
6/20/2013,270.2,597800,25880,355.52928,0,2.832
6/21/2013,185.4,41540,70670,233.3568,0,2.832
6/22/2013,147.5,103800,37230,210.1344,0,2.832
6/23/2013,119.1,129800,56310,167.11632,0,2.832
6/24/2013,113.8,285300,62930,112.45872,0,2.832
6/25/2013,612.5,1445000,40640,106.87968,0,2.832
6/26/2013,646.1,1049000,4998,219.08352,0,2.832
6/27/2013,490.6,467300,0,574.3296,0,2.832
6/28/2013,360.8,134900,28790,675.91344,0,2.832
6/29/2013,279.5,83040,37120,514.9992,0,2.832
6/30/2013,200.8,0,158200,279.46176,0,2.832
7/1/2013,171.8,51900,50310,164.256,0,2.832
7/2/2013,153.6,155700,53500,123.78672,33.50256,2.832
7/3/2013,578,1370000,25560,154.65552,152.70144,2.832
7/4/2013,1293,2226000,21970,389.5416,175.584,4.248
7/5/2013,810.3,462000,59570,922.32576,443.208,0.4461816
7/6/2013,586.6,280300,97420,1253.13168,328.512,4.248
7/7/2013,423.2,136800,53300,1088.79072,328.512,11.1864
7/8/2013,368.9,94740,62630,814.45488,227.63616,24.072
7/9/2013,286.3,147400,115600,543.99888,111.864,48.144
7/10/2013,275.8,173700,39030,402.88032,92.40816,80.1456
7/11/2013,262.1,315800,68710,319.08144,188.44128,92.6064
7/12/2013,250.5,300000,78400,399.53856,212.17344,96.8544
7/13/2013,263.1,463200,57420,448.84368,270.39936,87.792
7/14/2013,250.6,226300,52840,571.46928,342.07728,87.792
7/15/2013,236.4,215800,55040,505.48368,172.78032,36.816
7/16/2013,225.1,215800,29530,273.91104,120.38832,21.24
7/17/2013,234.1,400000,51290,252.756,167.42784,33.984
7/18/2013,241.4,305300,55890,326.86944,179.832,36.816
7/19/2013,611.5,1263000,118500,351.84768,253.464,36.816
7/20/2013,1254,2074000,22870,678.80208,640.74,38.94
7/21/2013,1083,1111000,54520,1240.61424,492.59808,38.232
7/22/2013,781.9,458000,61750,1119.46128,679.79328,38.232
7/23/2013,589,289900,30230,1072.08192,433.296,38.232
7/24/2013,551.4,529500,1747,804.82608,312.228,38.232
7/25/2013,720.5,981800,36410,640.8816,280.368,24.78
7/26/2013,666.9,722100,45220,822.9792,280.368,453.12
7/27/2013,612.4,571400,59660,1417.38768,280.368,849.6
7/28/2013,543.5,467500,30430,1619.42256,280.368,699.504
7/29/2013,578,675200,21760,1513.5624,280.368,645.696
7/30/2013,462.2,62310,63450,1350.94896,280.368,301.608
7/31/2013,476.6,529700,32150,859.25712,279.17856,223.4448
8/1/2013,711.5,1075000,72280,719.10144,128.148,522.3624
8/2/2013,1193,1750000,5367,1485.29904,124.608,1161.12
8/3/2013,884.1,634000,55870,2497.3992,245.50608,1359.36
8/4/2013,841.7,390100,62960,2702.88912,269.04,1357.944
8/5/2013,688.7,270900,77480,2383.86432,303.024,644.28
8/6/2013,583.3,266300,29450,1513.95888,337.48944,266.208
8/7/2013,543.7,99260,43480,951.8352,175.584,292.5456
8/8/2013,491.5,188800,56170,788.31552,160.008,371.1336
8/9/2013,463.7,42010,62440,655.83456,167.99424,184.08
8/10/2013,440.6,21010,29150,417.4368,132.28272,162.84
8/11/2013,431.3,99770,40170,304.92144,99.12,205.32
8/12/2013,423.2,131600,49340,299.71056,122.71056,171.336
8/13/2013,417.5,205400,64520,371.44512,102.2352,172.752
8/14/2013,414.8,47400,49830,288.63744,105.15216,160.008
8/15/2013,409.4,5266,59280,145.45152,129.25248,135.936
8/16/2013,406.1,179100,110600,165.02064,94.95696,145.848
8/17/2013,405.5,31600,53290,157.82736,93.456,145.848
8/18/2013,403.6,94790,59830,118.00944,97.47744,126.024
8/19/2013,407.3,231700,53070,90.56736,99.12,111.864
8/20/2013,406,73730,70470,58.56576,97.93056,128.856
8/21/2013,414.4,163300,37570,67.26,84.62016,206.736
8/22/2013,405.5,63190,22360,157.85568,126.13728,219.48
8/23/2013,399.1,126400,53840,217.29936,117.92448,213.816
8/24/2013,393.6,57930,62240,189.85728,135.228,174.168
8/25/2013,377.2,78990,25130,148.70832,107.13456,143.016
8/26/2013,391,52660,11250,116.6784,123.41856,127.44
8/27/2013,387.6,15800,20730,102.97152,95.38176,123.9
8/28/2013,381.6,47400,70610,70.9416,73.17888,123.9
8/29/2013,379.4,31590,83410,43.49952,52.61856,123.9
8/30/2013,379.9,115500,20430,20.64528,63.1536,123.9
8/31/2013,374.1,15700,15360,25.2048,69.41232,125.316
9/1/2013,419.2,41840,66610,20.02224,54.516,125.316
9/2/2013,452.7,413100,24920,20.98512,44.4624,125.316
9/3/2013,423.8,318900,55490,42.31008,45.312,125.316
9/4/2013,440.1,471200,66780,82.63776,45.312,125.316
9/5/2013,415.7,261900,9883,37.83552,43.896,125.316
9/6/2013,442.7,397900,21140,51.42912,42.48,123.9
9/7/2013,437.6,214700,48770,46.64304,44.83056,123.9
9/8/2013,517.7,722500,104300,51.00432,51.79728,123.9
9/9/2013,694.9,842900,45000,147.46224,52.84512,123.9
9/10/2013,532.1,157100,76420,151.85184,72.27264,109.74
9/11/2013,481.8,272200,45900,90.45408,42.48,123.9
9/12/2013,471.7,382200,60990,42.25344,42.48,123.9
9/13/2013,1062,1335000,76450,164.99232,46.1616,123.9
9/14/2013,659.3,78990,46920,217.61088,48.144,123.9
9/15/2013,585.7,131700,42690,140.184,40.72416,122.484
9/16/2013,552.9,310700,68000,140.184,39.648,121.068
9/17/2013,548.7,121100,62180,64.17312,39.648,121.068
9/18/2013,447.1,447600,19140,90.4824,39.648,123.9
9/19/2013,796.9,842500,39460,147.46224,83.17584,123.9
9/20/2013,572.6,305400,60200,269.40816,96.288,123.9
9/21/2013,520.8,389700,90350,370.34064,279.00864,168.3624
9/22/2013,459.8,89180,54510,485.51808,128.148,239.5872
9/23/2013,432.7,0,128700,377.16576,85.29984,168.504
9/24/2013,415.8,30330,49610,245.13792,58.53744,123.9
9/25/2013,451.3,20360,45780,145.45152,41.064,123.9
9/26/2013,418.5,5081,75410,104.30256,55.224,123.9
9/27/2013,304.2,0,140500,108.86208,57.00816,123.9
9/28/2013,374.5,0,153500,86.00784,46.728,127.44
9/29/2013,374.7,0,106100,58.56576,46.728,127.44
9/30/2013,365.7,5269,38440,53.97792,44.83056,127.44
10/1/2013,487.8,247600,54620,72.27264,46.5864,127.44
10/2/2013,484.6,63220,83140,86.0928,40.58256,127.44
10/3/2013,362.3,115900,51060,85.3848,44.23584,113.28
10/4/2013,681.1,0,161700,80.91024,45.312,119.5104
10/5/2013,780.2,0,138100,71.96112,39.648,127.44
10/6/2013,798.8,89570,30090,58.14096,41.064,127.44
10/7/2013,951.6,82130,43680,34.692,41.064,127.44
10/8/2013,862.5,128300,59120,61.56768,41.064,130.272
10/9/2013,561.2,265700,91890,92.91792,41.064,130.272
10/10/2013,394.4,291000,82630,110.84448,43.30128,128.856
10/11/2013,464.2,44860,54580,115.31904,43.896,128.856
10/12/2013,369.4,9837,71220,75.01968,43.896,125.316
10/13/2013,424.6,127700,89600,52.56192,43.896,123.9
10/14/2013,422.6,60400,92920,39.16656,43.896,123.9
10/15/2013,292.2,9495,71790,43.55616,43.896,123.9
10/16/2013,293.5,115200,30160,77.68176,43.896,123.9
10/17/2013,347.6,210500,15110,72.98064,43.896,123.9
10/18/2013,323.7,62270,32070,81.75984,43.896,123.9
10/19/2013,365.9,167200,17280,116.82,41.064,125.316
10/20/2013,1099,988900,47820,156.26976,41.064,131.688
10/21/2013,695.7,0,88230,341.36928,37.18416,131.688
10/22/2013,558,80750,61620,244.26,36.816,128.856
10/23/2013,547.1,227700,49790,124.26816,36.816,114.696
10/24/2013,522.1,329100,44160,115.31904,36.816,126.024
10/25/2013,437.4,58170,36700,115.31904,38.232,126.732
10/26/2013,409.1,186100,65810,110.84448,38.232,126.024
10/27/2013,385.9,41950,27260,,0,
10/28/2013,360.3,0,126300,66.07056,38.232,126.732
10/29/2013,347,0,138600,70.34688,38.232,126.732
10/30/2013,338.3,4552,66350,56.75328,40.46928,126.732
10/31/2013,330.6,0,122100,,0,
11/1/2013,413.5,0,114400,52.30704,41.064,126.732
11/2/2013,532.3,44100,57020,41.29056,42.48,126.732
11/3/2013,529.1,30730,42420,23.42064,43.896,126.732
11/4/2013,418.1,113600,58560,27.81024,43.896,126.732
11/5/2013,448.8,98160,50410,37.21248,43.896,123.9
11/6/2013,333.4,0,131200,36.9576,43.896,123.9
11/7/2013,335.6,0,118200,36.64608,43.896,123.9
11/8/2013,474.5,0,130600,22.91088,46.728,126.732
11/9/2013,410.7,0,131900,27.21552,46.728,128.148
11/10/2013,330.7,0,144200,19.31424,46.728,127.0152
11/11/2013,297,0,141300,15.1512,46.728,128.148
11/12/2013,292.4,0,124900,19.42752,46.728,128.148
11/13/2013,349.5,266200,52530,60.63312,48.144,128.148
11/14/2013,297.1,0,130300,48.05904,25.488,128.148
11/15/2013,293.5,0,103300,65.53248,25.488,128.148
