date,inflow,std
20140815,78.0216,0
20140816,67.20336,0
20140817,77.54016,0
20140818,68.30784,0
20140819,59.44368,0
20140820,59.44368,0
20140821,43.7544,0
20140822,42.31008,0
20140823,42.31008,0
20140824,31.94496,0
20140825,26.59248,0
20140826,27.98016,0
20140827,17.78496,0
20140828,27.13056,0
20140829,63.35184,0
20140830,93.3144,0
20140831,54.57264,0
20140901,193.73712,0
20140902,267.56736,0
20140903,153.66432,0
20140904,129.19584,0
20140905,148.08528,0
20140906,130.35696,0
20140907,145.45152,0
20140908,204.49872,0
20140909,124.38144,0
20140910,107.38944,0
20140911,87.31056,0
20140912,83.1192,0
20140913,73.54704,0
20140914,73.74528,0
20140915,85.12992,0
20140916,76.09584,0
20140917,69.07248,0
20140918,55.25232,0
20140919,61.28448,0
20140920,57.68784,0
20140921,50.32464,0
20140922,43.896,0
20140923,43.188,0
20140924,51.684,0
20140925,53.6664,0
20140926,39.73296,0
20140927,42.53664,0
20140928,30.21744,0
20140929,32.7096,0
