date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,simulated precipitation,simulated evapotranspiration,simulated storage,precipitation,evapotranspiration,soil moisture
9/18/2011,18.98,2283.17,136.24752,146.49936,155.2,146,17730,12500,15.19236962,0.528596386,0.299,120
9/19/2011,18.83,2282.94,102.3768,144.1488,151.5,144,127900,63180,15.21708989,3.606184959,1.82,119
9/20/2011,18.72,2282.76,86.77248,117.01824,151.2,117,174300,50300,15.32656536,4.861310445,1.35,120
9/21/2011,18.59,2282.56,81.47664,115.8288,156.3,115,250600,60330,15.45722963,7.005656838,1.81,120
9/22/2011,18.44,2282.32,73.23552,115.8288,149.6,115,21650,45050,15.56317363,0.626357146,0.658,118
9/23/2011,18.35,2282.18,66.60864,88.69824,147.6,88,14520,78500,15.74327843,0.412190881,0.501,117
9/24/2011,18.24,2282,48.7104,79.0128,146.2,79,0,101700,15.94457203,0,0.235,117
9/25/2011,18.12,2281.8,46.10496,79.0128,144.8,79,0,121900,16.13880269,0,0.267,116
9/26/2011,18,2281.6,46.07664,79.0128,143.6,79,0,93920,16.33303336,0,0.0215,116
9/27/2011,17.85,2281.36,38.14704,79.0128,142.1,79,0,106100,16.52373256,0,0.00537,116
9/28/2011,17.69,2281.08,30.21744,79.0128,140.4,79,0,137600,16.70383736,0,0,116
9/29/2011,17.54,2280.84,30.18912,70.5168,139,70,0,95500,16.91219389,0,0,116
9/30/2011,17.39,2280.59,28.51824,70.5168,137.2,70,0,120900,17.11348749,0,0,116
10/1/2011,17.23,2280.31,22.656,70.5168,135.9,70,47450,4122,17.31478109,1.2209813,0.0894,117
10/2/2011,17.06,2280.03,22.00464,70.5168,135,70,179800,43980,17.51960616,4.490727425,1.32,119
10/3/2011,16.89,2279.73,20.07888,70.5168,132.8,70,12110,40210,17.71030536,0.276369471,0.48,118
10/4/2011,16.72,2279.43,20.27712,70.5168,130.4,70,0,174300,17.8868787,0,0.365,117
10/5/2011,16.54,2279.11,16.51056,70.5168,128.6,70,0,147700,18.05992056,0,0.248,116
10/6/2011,16.36,2278.8,19.20096,70.5168,126.7,70,0,149900,18.22943096,0,0.00727,116
10/7/2011,16.17,2278.46,19.85232,76.1808,124.8,76,0,140400,18.3742211,0,0,116
10/8/2011,15.99,2278.12,19.85232,76.1808,123.1,76,21080,59430,18.51547976,0.464000568,0.0114,117
10/9/2011,15.8,2277.78,20.1072,76.1808,121.4,76,127300,62020,18.65673843,3.004992008,1.49,117
10/10/2011,15.63,2277.48,27.52704,76.1808,167.1,76,568400,60310,18.95338163,13.29850531,1.36,122
10/11/2011,15.49,2277.23,36.56112,76.1808,257.7,76,875600,66250,19.53607363,20.15352726,1.26,126
10/12/2011,15.38,2277.02,43.81104,76.1808,145.7,76,53450,47090,19.74796163,1.233762294,1.18,121
10/13/2011,15.25,2276.79,40.55424,76.1808,163.8,76,530800,49270,20.03401043,11.83239603,1.19,124
10/14/2011,15.16,2276.62,45.14208,69.9504,125.7,69,9113,39770,20.20352083,0.162037682,0.551,120
10/15/2011,15.19,2276.68,86.40432,69.9504,252.6,69,959600,36260,20.79680723,20.90639436,0.979,125
10/16/2011,15.22,2276.74,80.74032,64.2864,141.7,64,108400,25340,21.03694697,2.272463679,0.734,122
10/17/2011,15.14,2276.59,43.0464,64.2864,120.6,64,9523,79870,21.20645737,0.160535842,0.441,120
10/18/2011,15.03,2276.38,32.2848,64.2864,114.6,64,57550,59990,21.3618419,1.221145213,1.99,118
10/19/2011,14.91,2276.16,42.36672,76.1808,111.8,76,82070,68950,21.47131737,1.70903334,0.984,118
10/20/2011,14.79,2275.94,42.48,76.1808,110.1,76,111500,34530,21.57726137,2.286652982,1.09,118
10/21/2011,14.65,2275.69,33.984,73.3488,108.5,73,68200,27490,21.68673684,1.415564373,0.888,118
10/22/2011,14.55,2275.51,41.3472,67.6848,119.8,67,411100,55950,21.86331017,8.443778567,1.31,121
10/23/2011,14.43,2275.28,35.2584,70.5168,107.9,70,0,153000,21.97278564,0,0.267,119
10/24/2011,14.4,2275.23,63.88992,67.1184,280.5,67,1208000,60150,22.6649531,24.38337755,1.62,124
10/25/2011,14.52,2275.46,116.5368,69.9504,150.3,69,376800,57750,22.92275017,7.447911501,1.23,124
10/26/2011,14.56,2275.52,83.45904,67.1184,122.6,67,339500,39710,23.10285497,6.638262033,0.844,123
10/27/2011,14.6,2275.59,85.2432,67.1184,108.4,67,56980,59570,23.22998777,1.128043309,1.69,120
10/28/2011,14.54,2275.49,54.99744,67.1184,261.1,245.8,1182000,92980,23.31474297,22.69917774,1.63,125
10/29/2011,14.44,2275.31,46.98288,73.3488,133.7,137.5,0,197200,23.29708564,0,0.326,121
10/30/2011,14.31,2275.06,34.52208,73.3488,127.6,132.3,459300,54200,23.29708564,8.750190973,1.27,122
10/31/2011,14.28,2275,34.52208,67.1184,107.8,101.6,36540,52200,23.31474297,0.726776093,0.45,120
11/1/2011,14.22,2274.9,55.11072,67.1184,103.2,103.3,20890,13200,23.31474297,0.359788753,0.149,119
11/2/2011,14.1,2274.68,33.53088,67.1184,129.4,135.1,558900,64030,23.31474297,10.723611,1.42,122
11/3/2011,14.06,2274.6,51.99552,60.888,177.4,178.8,788700,62260,23.33593177,15.10642147,0.992,125
11/4/2011,14.11,2274.69,82.01472,60.888,252.2,264.3,1051000,5899,23.33593177,20.14293146,0.119,128
11/5/2011,14.21,2274.88,76.7472,37.9488,132,108.7,10450,36310,23.4065611,0.243500523,1.11,122
11/6/2011,14.26,2274.98,53.77968,30.8688,131.4,129.3,492700,66700,23.4277499,9.353185892,1.26,123
11/7/2011,14.52,2275.46,111.5808,20.9568,264.8,267.2,1154000,90420,23.4595331,22.04063463,1.97,126
11/8/2011,14.63,2275.65,74.99136,35.93808,134.9,151,183800,88840,23.41362404,3.517927766,1.63,122
11/9/2011,14.51,2275.44,29.36784,61.4544,110.3,134.3,0,175000,23.3324003,0,0.289,119
11/10/2011,14.37,2275.18,20.44704,61.4544,103.9,102.1,0,152700,23.3324003,0,0.253,118
11/11/2011,14.22,2274.9,17.02032,61.4544,101.4,99.49,0,167500,23.3324003,0,0.278,117
11/12/2011,14.06,2274.6,13.7352,61.4544,100.1,98.34,0,156000,23.3324003,0,0.216,117
11/13/2011,13.89,2274.29,10.30848,61.4544,99.11,97.28,0,158100,23.3324003,0,0.137,116
11/14/2011,13.73,2273.98,8.69424,61.4544,98.14,96.31,0,158300,23.3324003,0,0.0196,116
11/15/2011,13.56,2273.66,7.3632,61.4544,97.12,95.12,0,172600,23.3324003,0,0,116
11/16/2011,13.38,2273.33,5.60736,61.4544,96.08,94.05,0,175900,23.3324003,0,0,116
11/17/2011,13.19,2272.98,3.87984,61.4544,95.08,93.33,0,151400,23.3324003,0,0,116
11/18/2011,13.01,2272.64,3.51168,61.4544,94.06,92.71,0,116900,23.3324003,0,0,116
11/19/2011,12.85,2272.33,3.8232,54.9408,92.77,83.87,0,164000,23.3535891,0,0,116
11/20/2011,12.69,2272.02,3.79488,54.9408,91.6,89.84,0,152400,23.3535891,0,0,116
11/21/2011,12.53,2271.71,5.32416,54.9408,90.41,88.78,0,140300,23.3535891,0,0,116
11/22/2011,12.37,2271.38,4.92768,57.7728,89.07,90.13,0,167700,23.34652617,0,0,116
11/23/2011,12.19,2271.03,4.44624,60.6048,87.85,89.21,0,142200,23.33593177,0,0,116
11/24/2011,12.02,2270.69,4.41792,57.7728,86.52,81.8,0,148800,23.34652617,0,0,116
11/25/2011,11.87,2270.39,5.32416,52.1088,85.17,78.36,0,156800,23.36065204,0,0,116
11/26/2011,11.76,2270.15,6.54192,43.6128,84.32,76.2,109900,34140,23.38890377,2.060258985,0.895,117
11/27/2011,11.68,2270,21.0984,43.6128,83.4,85.01,209500,69760,23.38890377,4.014933467,1.23,118
11/28/2011,11.61,2269.86,23.25072,43.6128,82.22,83.27,130900,40460,23.38890377,2.539572358,0.853,119
11/29/2011,11.59,2269.82,32.02992,22.3728,115.8,101.3,607600,42190,23.45247017,11.5845834,0.948,122
11/30/2011,11.57,2269.77,25.31808,37.77888,86.77,101.1,5251,63380,23.4065611,0.102140173,0.633,119
12/1/2011,11.64,2269.92,39.95952,22.3728,80.85,64.41,0,124700,23.45247017,0,0.208,118
12/2/2011,11.67,2269.98,26.7624,15.576,78.58,69.98,0,138200,23.47365897,0,0.23,117
12/3/2011,11.72,2270.08,33.4176,15.576,77.1,75.51,0,137700,23.47365897,0,0.229,117
12/4/2011,11.76,2270.16,30.24576,15.576,75.74,73.89,0,159200,23.47365897,0,0.176,116
12/5/2011,11.73,2270.12,28.65984,15.576,74.54,72.93,0,138700,23.47365897,0,0,116
12/6/2011,11.73,2270.1,26.59248,29.736,73.24,85.41,0,158000,23.43128137,0,0,116
12/7/2011,11.72,2270.07,26.59248,29.736,72,70.2,0,155300,23.43128137,0,0,116
12/8/2011,11.73,2270.09,26.196,21.24,70.84,61.39,0,125100,23.45600164,0,0,116
12/9/2011,11.74,2270.11,26.196,21.24,69.56,67.97,0,137300,23.45600164,0,0,116
12/10/2011,11.75,2270.13,26.196,21.24,68.28,66.58,0,147200,23.45600164,0,0,116
12/11/2011,11.76,2270.15,26.196,21.24,67.03,65.33,0,146900,23.45600164,0,0,116
12/12/2011,11.73,2270.09,25.99776,33.984,65.8,76.18,0,140200,23.4171555,0,0,116
12/13/2011,11.73,2270.09,26.16768,24.44016,64.59,54.09,0,129800,23.44540724,0,0,116
12/14/2011,11.74,2270.11,26.196,21.24,63.37,58.95,0,123000,23.45600164,0,0,116
12/15/2011,11.75,2270.13,26.196,21.24,62.06,60.32,0,150900,23.45600164,0,0,116
12/16/2011,11.75,2270.14,24.58176,21.24,60.86,59.19,0,144600,23.45600164,0,0,116
12/17/2011,11.76,2270.15,24.58176,21.24,59.65,58,0,142800,23.45600164,0,0,116
12/18/2011,11.78,2270.2,22.7976,12.97056,58.48,47.96,0,131200,23.48425337,0,0,116
12/19/2011,11.82,2270.28,16.08576,1.416,57.26,44.64,0,139500,23.51603657,0,0,116
12/20/2011,11.85,2270.35,14.47152,1.416,56.07,54.42,0,142300,23.51603657,0,0,116
12/21/2011,11.88,2270.41,12.85728,1.416,54.85,53.01,0,158900,23.51603657,0,0,116
12/22/2011,12.37,2271.38,4.92768,57.7728,53.75,108.2,0,137000,23.34652617,0,0,116
12/23/2011,11.94,2270.53,12.85728,1.416,52.5,1,0,172900,23.49837924,0,0,116
12/24/2011,11.97,2270.59,12.85728,1.416,51.38,42.88,0,172900,23.51603657,0,0,116
12/25/2011,12,2270.65,12.8856,1.416,50.38,48.87,0,130100,23.51603657,0,0,116
12/26/2011,12.03,2270.71,12.8856,1.416,49.27,47.73,0,133200,23.51603657,0,0,116
12/27/2011,12.06,2270.77,12.8856,1.416,48.12,46.3,0,156600,23.51603657,0,0,116
12/28/2011,12.09,2270.83,12.8856,1.416,47.12,45.59,0,132000,23.51603657,0,0,116
12/29/2011,12.12,2270.89,12.8856,1.416,46.05,44.5,0,134000,23.51603657,0,0,116
12/30/2011,12.15,2270.94,11.27136,1.416,44.96,43.19,0,153000,23.51603657,0,0,116
12/31/2011,12.17,2270.99,11.27136,1.416,44.27,44.52,78950,57770,23.51603657,1.507905126,1.52,116
1/1/2012,11.71,2270.06,14.7264,1.416,43.04,41.44,0,138500,23.51603657,0,0.0656,116
1/2/2012,,,,,41.97,61.04,0,166800,23.45247017,0,0.000213,116
1/3/2012,,,,,41.04,39.29,0,151500,23.45247017,0,0,116
1/4/2012,,,,,40.1,38.44,0,143400,23.45247017,0,0,116
1/5/2012,,,,,39.1,37.16,0,167400,23.45247017,0,0,116
1/6/2012,,,,,38.19,36.29,0,163600,23.45247017,0,0,116
1/7/2012,,,,,37.32,35.6,0,148800,23.45247017,0,0,116
1/8/2012,,,,,36.47,35.9,0,135600,23.4489387,0,0,116
1/9/2012,,,,,35.57,36.85,0,148000,23.44187577,0,0,116
1/10/2012,,,,,34.69,32.88,0,156600,23.44187577,0,0,116
1/11/2012,,,,,33.8,31.8,0,173600,23.44187577,0,0,116
1/12/2012,,,,,33,31.04,0,169100,23.44187577,0,0,116
1/13/2012,,,,,32.22,30.35,0,161000,23.44187577,0,0,116
1/14/2012,,,,,31.49,29.87,0,140000,23.44187577,0,0,116
1/15/2012,,,,,30.63,28.65,0,171500,23.44187577,0,0,116
1/16/2012,,,,,29.89,27.95,0,167300,23.44187577,0,0,116
1/17/2012,,,,,29.2,27.45,0,150900,23.44187577,0,0,116
1/18/2012,,,,,28.41,26.36,0,176500,23.44187577,0,0,116
1/19/2012,,,,,27.73,24,0,167400,23.44540724,0,0,116
1/20/2012,,,,,26.99,24.88,0,164200,23.44540724,0,0,116
1/21/2012,,,,,25.75,24.11,0,142200,23.44540724,0,0,116
1/22/2012,,,,,24.43,24,0,164200,23.44187577,0,0,116
1/23/2012,,,,,23.23,24,0,146800,23.43481284,0,0,116
1/24/2012,,,,,21.57,24,0,154800,23.42068697,0,0,116
1/25/2012,,,,,20.68,24,0,178500,23.4065611,0,0,116
1/26/2012,,,,,19.86,24,0,145800,23.38890377,0,0,116
1/27/2012,,,,,18.77,24,0,153500,23.3641835,0,0,116
1/28/2012,,,,,16.57,24,0,141200,23.33946324,0,0,116
1/29/2012,,,,,15.46,22,0,150200,23.3112115,0,0,116
1/30/2012,,,,,13.75,24,0,146900,23.27589684,0,0,116
1/31/2012,,,,,11.28,14,0,134300,23.26177097,0,0,116
2/1/2012,,,,,8.57,14,0,168400,23.24058217,0,0,116
2/2/2012,,,,,6.783,14,0,187500,23.21233044,0,0,116
2/3/2012,,,,,6.358,9,0,196900,23.19820457,0,0,116
2/4/2012,,,,,5.998,8,0,203200,23.1840787,0,0,116
2/5/2012,,,,,5.885,10,0,196100,23.1628899,0,0,116
2/6/2012,,,,,6.092,11,0,157600,23.14523257,0,0,116
2/7/2012,,,,,6.176,11,0,157900,23.12404377,0,0,116
2/8/2012,,,,,5.667,11,0,180000,23.0993235,0,0,116
2/9/2012,,,,,5.497,11,0,167700,23.0781347,0,0,116
2/10/2012,,,,,5.548,11,0,153200,23.0569459,0,0,116
2/11/2012,,,,,5.999,11,134400,75490,23.04282004,2.646831334,2.27,116
2/12/2012,,,,,5.699,11,0,203100,23.01809977,0,0.349,116
2/13/2012,,,,,5.052,11,0,189000,22.9933795,0,0.0287,116
2/14/2012,,,,,5.041,11,0,162700,22.9721907,0,0,116
2/15/2012,,,,,4.547,11,0,183000,22.94393897,0,0,116
2/16/2012,,,,,4.61,11,0,166600,22.9192187,0,0,116
2/17/2012,,,,,4.474,11,0,163700,22.89449844,0,0,116
2/18/2012,,,,,4.246,11,0,166200,22.8662467,0,0,116
2/19/2012,,,,,3.933,11,0,173700,22.83799497,0,0,116
2/20/2012,,,,,4.027,11,0,158900,22.8132747,0,0,116
2/21/2012,,,,,3.989,11,0,151700,22.78502297,0,0,116
2/22/2012,,,,,2.716,11,0,214400,22.75323977,0,0,116
2/23/2012,,,,,2.918,11,0,182900,22.72145657,0,0,116
2/24/2012,,,,,3.036,11,0,178100,22.68967337,0,0,116
2/25/2012,,,,,3.149,11,0,167300,22.66142164,0,0,116
2/26/2012,,,,,2.668,12,0,189000,22.62610697,0,0,116
2/27/2012,,,,,2.451,15,0,188700,22.5801979,0,0.0129,116
2/28/2012,,,,,2.604,15,0,161900,22.5378203,0,0.445,115
2/29/2012,,,,,1.856,15,0,226200,22.48837977,0,0.527,115
3/1/2012,,,,,2.046,15,0,180500,22.4424707,0,0.554,114
3/2/2012,,,,,2.077,15,0,186200,22.39656164,0,0.658,113
3/3/2012,,,,,2.257,15,0,146500,22.35418404,0,0.504,113
3/4/2012,,,,,2.163,15,0,188000,22.30827497,0,0.802,112
3/5/2012,,,,,1.847,15,0,181700,22.2623659,0,0.861,111
3/6/2012,,,,,1.947,15,0,162300,22.21645684,0,0.753,110
3/7/2012,,,,,1.758,15,0,180100,22.17054777,0,1.08,109
3/8/2012,,,,,1.795,15,0,166200,22.1246387,0,1.04,108
3/9/2012,,,,,1.603,0,0,206100,22.12110724,0,1.02,107
3/10/2012,,,,,1.723,0,0,157500,22.12110724,0,1.57,106
3/11/2012,,,,,1.672,0,0,167400,22.12110724,0,0.897,105
3/12/2012,,,,,1.513,0,0,214100,22.11757577,0,1.26,104
3/13/2012,,,,,1.587,0,0,181500,22.1140443,0,1.36,102
3/14/2012,,,,,1.804,0,39840,99810,22.11757577,0.842800304,0.44,103
3/15/2012,,,,,1.448,0,0,214700,22.1140443,0,1.57,101
3/16/2012,,,,,1.453,486,0,205600,20.6308283,0,1.89,99.1
3/17/2012,,,,,1.818,371,42100,72690,19.50075896,0.860220179,1.44,98.6
3/18/2012,,,,,1.368,113,0,200400,19.15467523,0,1.77,96.8
3/19/2012,,,,,1.5,96,0,151200,18.8615635,0,1.92,94.9
3/20/2012,,,,,1.377,96,0,179300,18.5649203,0,1.46,93.4
3/21/2012,,,,,1.512,87,0,131400,18.3000603,0,1.49,91.9
3/22/2012,,,,,1.417,87,0,151400,18.0352003,0,1.84,90.1
3/23/2012,,,,,1.376,87,0,155400,17.76680883,0,1.8,88.3
3/24/2012,,,,,1.438,87,0,130500,17.50194883,0,1.4,86.9
3/25/2012,,,,,1.374,86,0,140900,17.23708883,0,1.58,85.3
3/26/2012,,,,,1.336,81,0,144100,16.98988616,0,1.89,83.4
3/27/2012,,,,,1.263,81,0,157000,16.74268349,0,1.79,81.6
3/28/2012,,,,,1.227,81,0,159500,16.49194936,0,2.05,79.6
3/29/2012,,,,,1.651,81,26770,41100,16.24827816,0.72787866,0.443,79.8
3/30/2012,,,,,1.294,81,0,128600,16.00107549,0,1.77,78.1
3/31/2012,,,,,1.239,81,0,136200,15.75387283,0,2.29,75.8
4/1/2012,,,,,1.187,81,0,142800,15.50313869,0,2.55,73.2
4/2/2012,,,,,8.112,81,448600,61200,15.29478216,12.4118104,1.8,83.2
4/3/2012,,,,,2.454,81,0,123100,15.05111096,0,2.39,80.8
4/4/2012,,,,,2.126,81,17610,29690,14.81097122,0.529366285,0.501,80.8
4/5/2012,,,,,1.891,194,3472,48590,14.22474776,0.085530892,0.935,80
4/6/2012,,,,,1.589,194,0,101000,13.63146136,0,2.91,77.1
4/7/2012,,,,,1.527,194,0,99900,13.04170642,0,1.77,75.3
4/8/2012,,,,,1.253,194,0,144800,12.44842002,0,3.37,71.9
4/9/2012,,,,,1.359,223,0,109000,11.76684695,0,3.04,68.9
4/10/2012,,,,,1.376,227,0,92730,11.07821095,0,3.04,65.8
4/11/2012,,,,,1.225,227,0,108900,10.38251202,0,3.31,62.5
4/12/2012,,,,,1.243,222,0,93530,9.708001882,0,3.07,59.4
4/13/2012,,,,,1.245,222,0,82310,9.029960281,0,3.15,56.3
4/14/2012,,,,,1.278,222,0,67360,8.355450147,0,2.43,53.9
4/15/2012,,,,,1.058,295,0,89970,7.454926145,0,3.38,50.5
4/16/2012,,,,,1.536,322,9359,16070,6.476709877,0.529366285,0.444,50.5
4/17/2012,,,,,1.516,337,26390,18480,5.452584542,1.555939227,1.51,50.6
4/18/2012,,,,,1.064,362,0,56920,4.35076694,0,3.54,47
4/19/2012,,,,,4.272,365,172900,12250,3.255305979,14.954597,0.917,60.7
4/20/2012,,,,,1.862,356,0,33470,2.173617737,0,2.94,57.7
4/21/2012,,,,,2.328,324,48770,6996,1.193635735,7.85278213,0.789,64.6
4/22/2012,,,,,2.149,324,4679,6150,0.2114289097,1.323415667,2.08,63.8
4/23/2012,,,,,1.737,71,0,2918,0,0,3.35,60.5
4/24/2012,,,,,2.042,2.042,0,0,0,4.911145687,1.71,63.6
4/25/2012,,,,,53.47,53.47,0,0,0,25.45458364,1.65,84.1
4/26/2012,,,,,10.98,10.98,0,0,0,6.046343923,1.88,87.9
4/27/2012,,,,,5.582,5.582,0,0,0,6.314723134,2.2,91.8
4/28/2012,,,,,4.332,4.332,0,0,0,4.151494503,1.76,94.1
4/29/2012,,,,,3.512,3.512,0,0,0,0,2.46,91.6
4/30/2012,,,,,3.407,3.407,0,0,0,0.397024721,1.95,90
5/1/2012,,,,,3.326,3.326,0,0,0,0.125522554,0.311,89.8
5/2/2012,,,,,3.217,3.217,0,0,0,0.46319548,0.473,89.8
5/3/2012,,,,,3.114,3.114,0,0,0,3.771734595,0.51,93.1
5/4/2012,,,,,136,136,0,0,0,26.99768066,1.24,110
5/5/2012,,,,,27.12,27.12,0,0,0,0,3.37,106
5/6/2012,,,,,9.316,9.316,0,0,0,0.04811113,3.02,103
5/7/2012,,,,,5.065,5.065,0,0,0,0,3.25,99.6
5/8/2012,,,,,3.726,3.726,0,0,0,0,2.7,96.9
5/9/2012,,,,,3.257,3.257,0,0,0,0,2.27,94.6
5/10/2012,,,,,2.903,2.903,0,0,0,0,2.48,92.2
5/11/2012,,,,,2.767,2.767,0,0,0,0,2.57,89.6
5/12/2012,,,,,135.1,59,0,0,0.232264563,28.14849854,1.21,108
5/13/2012,,,,,27.02,50,495,1138,0.1621296349,0.584817171,1.21,107
5/14/2012,,,,,8.784,50,0,2269,0.03630347739,0,2.97,104
5/15/2012,,,,,4.62,16.51,0,503.9,0,0,2.21,102
5/16/2012,,,,,3.157,3.157,0,0,0,0,3.83,98.1
5/17/2012,,,,,3.144,3.144,0,0,0,1.57879284,1.22,98.4
5/18/2012,,,,,2.51,2.51,0,0,0,0,3.46,95
5/19/2012,,,,,2.435,2.435,0,0,0,0,3.29,91.7
5/20/2012,,,,,2.405,2.405,0,0,0,0,2.95,88.7
5/21/2012,,,,,2.32,2.32,0,0,0,0,3.18,85.5
5/22/2012,,,,,2.717,2.717,0,0,0,4.092392862,0.597,89
5/23/2012,,,,,2.161,2.161,0,0,0,0,3.26,85.7
5/24/2012,,,,,2.214,2.214,0,0,0,0,2.79,82.9
5/25/2012,,,,,2.498,2.498,0,0,0,0.397024721,0.455,82.8
5/26/2012,,,,,2.101,2.101,0,0,0,0,2.94,79.9
5/27/2012,,,,,1.951,1.951,0,0,0,0,3.04,76.9
5/28/2012,,,,,1.684,1.684,0,0,0,0,3.69,73.2
5/29/2012,,,,,1.853,1.853,0,0,0,0,2.86,70.3
5/30/2012,,,,,2.206,2.206,0,0,0,0.459470846,0.396,70.4
5/31/2012,6.3,2257.09,2.03904,22.656,2.112,2.112,0,0,0,0.132341571,0.408,70.1
6/1/2012,6.22,2257,1.89744,22.656,1.669,1.669,0,0,0,0,3.16,66.9
6/2/2012,6.15,2257,2.09568,22.656,2.205,2.205,0,0,0,3.190213114,0.55,69.5
6/3/2012,6.08,2256,2.09568,22.656,2.245,2.245,0,0,0,0.450683463,0.177,69.8
6/4/2012,6.01,2256,2.09568,22.656,8.445,8.445,0,0,0,11.75381088,0.342,80.7
6/5/2012,5.94,2256,2.06736,22.656,341,4,0,0,1.028363095,48.53010845,1.98,106
6/6/2012,5.87,2256,1.58592,23.84544,437.6,1,131300,2341,2.365023231,41.66515732,1.09,120
6/7/2012,5.79,2256,2.80368,26.904,826.1,1,399000,11790,4.894612808,59.9412756,2.65,127
6/8/2012,5.79,2256,2.80368,26.904,298.2,2,233300,14430,5.809262676,18.24473143,1.27,127
6/9/2012,5.64,2255.18,6.06048,26.904,80.04,17,49340,30380,5.999961876,3.342860699,2.59,122
6/10/2012,5.59,2255,11.52624,26.904,80.6,57,198600,18290,6.077654143,12.92649674,1.46,124
6/11/2012,5.53,2255,10.78992,26.904,45.69,58,137100,11280,6.045870943,8.764045715,1.06,124
6/12/2012,5.47,2255,9.7704,26.904,201.5,58,367400,22890,6.497898677,23.74818039,2.06,126
6/13/2012,5.4,2254,6.54192,26.904,208.2,58,353900,28420,6.967583745,21.37711668,1.84,127
6/14/2012,,,,,97.63,55,197200,28430,7.101779478,11.20068574,1.75,126
6/15/2012,5.27,2254,7.58976,26.904,221.6,55,422900,35180,7.624436546,23.57245684,2.74,127
6/16/2012,5.23,2254,15.34944,26.904,226.1,55,418300,2885,8.16121948,21.86146784,0.187,129
6/17/2012,5.24,2254,28.1784,24.072,324.5,55,568500,27910,9.001708548,27.96460915,1.87,129
6/18/2012,5.24,2253.95,28.1784,24.072,1225,52,1792000,11000,12.64618215,80.79407692,0.766,133
6/19/2012,5.48,2254.69,113.28,24.072,916,52,1524000,16480,15.33362829,50.56078815,0.708,133
6/20/2012,5.89,2255.94,162.10368,24.072,883.6,52,1841000,20910,17.93631923,51.38929367,0.881,133
6/21/2012,6.14,2256.66,107.81424,24.072,499.3,52,1155000,55820,19.3383115,27.9666791,1.77,131
6/22/2012,6.34,2257.24,91.95504,24.072,213.9,50,569400,28470,19.86096857,12.88545775,0.824,129
6/23/2012,6.44,2257.54,60.09504,24.072,106.6,48,361700,67890,20.0481363,7.957034707,1.63,126
6/24/2012,6.5,2257.71,45.4536,24.072,65.04,48,186900,57330,20.10463977,4.102888048,1.46,123
6/25/2012,6.52,2257.77,33.04944,24.072,166.4,48,841100,47030,20.4931011,18.42340565,1.28,126
6/26/2012,6.52,2257.76,25.17648,24.072,75.85,48,79060,91340,20.5778563,1.665872425,2.47,121
6/27/2012,6.52,2257.76,24.89328,22.656,67.04,48,308100,25950,20.64848563,6.617896199,0.705,122
6/28/2012,6.54,2257.82,33.07776,24.072,672.6,46,2449000,8711,22.6437643,52.2554121,0.263,130
6/29/2012,6.58,2257.94,29.90592,14.16,601.7,382.4,1938000,6569,23.38184084,38.10542154,0.153,132
6/30/2012,6.74,2258.4,69.8088,14.16,275.3,277.4,806400,109500,23.39949817,15.40094423,2.23,129
7/1/2012,6.92,2258.89,73.54704,14.16,119.1,120.4,141500,37380,23.39949817,2.685768604,0.766,124
7/2/2012,7.1,2259.38,70.03536,9.68544,162.6,171.4,796500,35260,23.39949817,15.19183367,0.583,127
7/3/2012,7.32,2260,84.87504,8.496,163.9,172.2,749400,27890,23.39949817,14.302562,0.486,128
7/4/2012,7.79,2261.22,165.33216,10.45008,95.07,96.12,162400,71360,23.39949817,3.076030657,1.34,123
7/5/2012,8.25,2262.37,163.4064,11.328,94.38,98.19,393000,64280,23.39949817,7.49773743,1.32,123
7/6/2012,8.52,2263.04,103.84944,11.328,83.47,82.44,78600,80920,23.40302964,1.547374807,1.82,120
7/7/2012,8.72,2263.5,77.82336,11.328,95.91,97.04,435000,78160,23.41362404,8.342792474,1.64,121
7/8/2012,8.84,2263.78,52.70352,11.328,176.1,185.5,886000,69910,23.41362404,16.93469644,1.35,125
7/9/2012,8.97,2264.08,55.7904,11.328,105,103.2,241200,53920,23.42421844,4.572936833,0.862,123
7/10/2012,9.11,2264.4,59.44368,11.328,224.4,236.4,1054000,21580,23.42421844,20.13535339,0.464,127
7/11/2012,9.41,2265.09,112.60032,11.328,150.2,155.7,540300,68340,23.42421844,10.30941433,1.27,126
7/12/2012,9.66,2265.65,95.04192,11.328,121.1,125.6,419600,26250,23.42421844,7.979090512,0.55,125
7/13/2012,9.8,2265.98,61.65264,11.328,100.5,101.3,89170,21810,23.42421844,1.706571337,0.563,122
7/14/2012,9.92,2266.24,52.16544,11.328,97.1,94.49,62940,29360,23.43481284,1.243662596,0.699,120
