,observed data from cwc,,,,simulations from SWAT hydrological model,,,,,,,
date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,precipitation,simulated evapotranspiration,simulated storage,precipitation,Evapotranspiration,Soil Moisture
 (mm/dd/yyyy),TMC,ft,cumecs,cumecs,cumecs,cumecs,cubic meter,cubic meter,TMC,mm/day,mm/day,mm/day
5/12/2016,10.5,79.35,3.20016,8.60928,26.56,30,21010,24190,23.4171555,0.364906443,0.616,82.9
5/13/2016,10.48,79.3,4.61616,8.60928,66.05,70.45,745700,65390,23.4277499,14.15666384,1.84,93.6
5/14/2016,10.45,79.24,3.20016,8.60928,40.91,39.24,0,144400,23.4277499,0.044828739,2.81,90.8
5/15/2016,10.43,79.19,4.61616,8.60928,34.14,38.26,409800,54100,23.4277499,7.772299836,1.54,96.8
5/16/2016,10.41,79.13,3.20016,8.60928,27.86,30.75,331000,81570,23.4277499,6.275887276,2.21,101
5/17/2016,10.38,79.07,3.05856,8.60928,21.13,21,47280,106000,23.4277499,0.864271649,2.41,99.2
5/18/2016,10.36,79.02,4.44624,8.58096,16.98,21,15760,85880,23.41009257,0.252193915,1.65,97.9
5/19/2016,10.34,78.97,4.3896,8.43936,14.95,21,10500,6893,23.39243524,0.160591379,0.16,97.9
5/20/2016,10.32,78.92,4.30464,8.29776,12.02,21,26230,45560,23.3641835,0.532874761,0.707,97.7
5/21/2016,10.3,78.87,4.30464,8.29776,10.28,21,68130,48260,23.3324003,1.321943715,1.14,97.9
5/22/2016,10.27,78.82,4.30464,8.29776,6.827,21,0,191100,23.28295977,0,3.92,94
5/23/2016,10.25,78.76,2.91696,8.29776,6.061,23,0,177100,23.2264563,0,3.62,90.3
5/24/2016,10.22,78.7,2.91696,8.29776,5.335,23,0,176100,23.16642137,0,3.88,86.5
5/25/2016,10.2,78.65,4.30464,8.29776,5.869,22,10400,103500,23.11344937,0.246332628,2.17,84.5
5/26/2016,10.18,78.59,2.91696,8.29776,5.784,22,10380,80320,23.06047737,0.17056502,1.66,83
5/27/2016,10.16,78.54,4.30464,8.29776,23.79,22,25900,38020,23.06400884,0.5394439,0.683,82.8
5/28/2016,10.11,78.42,3.51168,17.16192,6.653,26,170900,30760,23.01103684,3.340757827,0.826,85.3
5/29/2016,10.01,78.2,3.93648,31.35024,5.637,30,248100,90160,22.94393897,4.794478723,2.22,87.8
5/30/2016,9.88,77.88,4.70112,45.39696,6.201,30,72170,39960,22.86977817,1.448919443,0.937,88.3
5/31/2016,9.75,77.55,3.90816,45.14208,6.491,30,257000,19840,22.80974324,5.008937721,0.444,92.8
6/1/2016,9.62,77.23,4.98432,44.8872,7.645,30,328200,49050,22.7497083,6.427174866,0.893,98.2
6/2/2016,9.49,76.91,4.58784,44.63232,9.839,30,322300,38550,22.6967363,6.343079415,1.17,103
6/3/2016,9.44,76.78,4.89936,19.51248,16.02,30,357400,34440,22.66848457,6.960155378,0.941,109
6/4/2016,9.42,76.74,5.21088,8.18448,14.83,34,255000,16970,22.61551257,5.03607133,0.494,113
6/5/2016,9.41,76.7,5.21088,8.18448,11.92,36,147600,53540,22.5484147,2.937885412,1.66,114
6/6/2016,9.39,76.65,3.90816,8.18448,23.66,36,350200,21080,22.52016297,6.892650859,0.564,120
6/7/2016,9.37,76.6,3.90816,8.18448,16.99,35,152100,55630,22.47072244,2.960009351,1.59,121
6/8/2016,9.35,76.56,5.21088,8.18448,15.05,36,70830,21850,22.40715604,1.408096361,0.531,121
6/9/2016,9.33,76.52,5.21088,8.18448,233.4,37,953800,5565,23.03928857,18.92491847,0.162,129
6/10/2016,9.32,76.48,5.21088,8.18448,148.6,36,331200,8657,23.3959667,6.416644458,0.251,130
6/11/2016,9.26,76.32,4.41792,22.88256,148.1,148.3,456500,16080,23.41009257,8.652421782,0.498,131
6/12/2016,9.14,76.03,4.92768,40.2144,98.49,98.45,36750,40320,23.41009257,0.729790579,1.26,128
6/13/2016,9.01,75.68,4.1064,45.70848,107,99.37,141700,21560,23.4383443,2.709534686,0.598,127
6/14/2016,8.81,75.16,4.5312,67.4016,64,63.36,215500,11670,23.44540724,4.099432466,0.341,128
6/15/2016,8.6,74.59,6.34368,73.85856,45.26,45.2,99880,105300,23.44540724,1.883917093,3.34,124
6/16/2016,8.39,74.04,8.97744,73.46208,37.4,37.91,47310,3917,23.44540724,0.882672568,0.0685,124
6/17/2016,8.19,73.46,8.29776,74.34,31.14,31.67,52570,6568,23.44540724,1.041325599,0.152,124
6/18/2016,7.99,72.92,14.0184,75.01968,25.57,27.6,194500,18820,23.44540724,3.721908207,0.563,126
6/19/2016,7.82,72.42,19.22928,73.97184,36.69,39.53,315400,70170,23.44540724,5.968478352,1.95,126
6/20/2016,7.65,71.93,20.41872,73.7736,32.9,34.37,178700,51660,23.44540724,3.411359781,1.3,126
6/21/2016,7.48,71.42,20.30544,74.25504,31.11,31.79,78860,19950,23.44540724,1.452200244,0.553,126
6/22/2016,7.31,70.9,19.22928,73.94352,30.21,31.67,63080,23020,23.44187577,1.179567914,0.727,125
6/23/2016,7.14,70.38,21.04176,74.22672,50.34,54.36,357400,10120,23.44187577,6.849388003,0.315,128
6/24/2016,6.98,69.86,21.72144,74.36832,42.7,42.9,99870,83060,23.44187577,1.91588585,2.5,125
6/25/2016,6.82,69.34,23.25072,74.50992,41.14,42.22,110400,17750,23.44187577,2.149233855,0.431,125
6/26/2016,6.81,69.33,26.16768,25.57296,40.68,42.44,157700,5750,23.44187577,2.988102928,0.161,127
6/27/2016,6.85,69.45,39.44976,25.6296,85.31,90.09,462600,49450,23.44187577,8.82090215,1.37,129
6/28/2016,6.86,69.48,42.7632,38.06208,171.1,177.9,636000,48190,23.44187577,12.10803904,1.25,131
6/29/2016,6.91,69.65,60.20832,41.31888,1338,1370,2733000,10370,23.44187577,52.03607772,0.23,136
6/30/2016,8.25,73.65,488.91648,47.74752,1059,1073,1198000,59450,23.44187577,22.84709482,1.43,136
7/1/2016,10.06,78.3,663.6792,70.88496,713.4,718.1,504600,14290,23.44540724,9.579754586,0.304,135
7/2/2016,11.65,81.9,604.32048,80.65536,613.9,621.4,646600,5076,23.44540724,12.32030983,0.138,135
7/3/2016,12.81,84.3,458.52912,74.42496,489.7,494.5,473100,57340,23.44540724,8.998925348,1.25,134
7/4/2016,13.64,85.9,347.628,75.58608,369.3,371.8,268100,49690,23.44540724,5.123981804,1.07,132
7/5/2016,13.96,86.5,215.91168,73.3488,507,517.1,898900,26990,23.44540724,17.08865047,0.768,134
7/6/2016,14.84,88.1,330.01296,74.87808,348.5,350.4,178700,16640,23.44540724,3.381890279,0.363,132
7/7/2016,15.53,89.3,323.49936,95.21184,383,390.1,636100,27660,23.44540724,12.13030336,0.542,133
7/8/2016,16,90.1,260.1192,103.14144,286.2,287.9,168200,20560,23.44540724,3.210220849,0.464,131
7/9/2016,16.39,90.75,236.38704,105.03888,239.4,241.5,226100,48670,23.44540724,4.252231543,0.967,130
7/10/2016,16.73,91.3,219.36672,106.00176,335.4,343.3,699200,17520,23.44540724,13.27221442,0.346,132
7/11/2016,16.95,91.65,180.70992,106.65312,314.2,319.8,483600,6134,23.44540724,9.156907368,0.139,133
7/12/2016,17.68,92.8,346.69344,104.67072,250,251,131400,41310,23.44540724,2.511959743,0.808,130
7/13/2016,18.87,94.6,554.364,160.65936,256.9,261.3,425800,49680,23.44540724,8.057145034,0.928,131
7/14/2016,19.7,95.8,559.63152,285.66384,219.4,220.1,94630,40250,23.44540724,1.818363143,0.882,128
7/15/2016,20.16,96.45,415.70928,261.8184,198.2,202.9,136700,76380,23.43481284,2.610322632,1.78,126
7/16/2016,20.51,96.95,338.7072,218.65872,191.9,190.2,257500,60310,23.44540724,4.893358836,1.17,127
7/17/2016,20.77,97.3,285.63552,198.72144,183.1,184.5,189300,68450,23.44540724,3.597483486,1.36,127
7/18/2016,21.02,97.65,268.10544,180.87984,177.1,178.1,173500,90210,23.44540724,3.282284642,1.85,126
7/19/2016,21.13,97.8,215.77008,176.63184,174.8,176.4,184000,50580,23.44540724,3.524517822,0.772,126
7/20/2016,21.22,97.91,191.61312,162.33024,173.2,173.7,52570,6137,23.44540724,0.99154223,0.121,126
7/21/2016,21.47,98.25,242.07936,155.78832,184.3,187.8,304900,1582,23.44540724,5.806080331,0.0293,128
7/22/2016,21.67,98.52,241.9944,172.38384,186.9,189.1,262900,74710,23.44540724,5.027627796,1.5,128
7/23/2016,21.81,98.7,213.816,166.43664,183.4,184,89370,34350,23.44540724,1.663012018,0.715,127
7/24/2016,22.11,99.1,270.48432,168.0792,181.3,182.1,126200,54630,23.44540724,2.406543642,0.867,126
7/25/2016,22.25,99.28,218.37552,169.75008,179.4,178.5,36800,119800,23.44540724,0.702737042,1.59,124
7/26/2016,22.42,99.5,218.9136,160.1496,179.3,179,89370,114800,23.44540724,1.724853034,1.6,124
7/27/2016,22.5,99.6,189.29088,160.94256,306.3,307.7,736000,90910,23.46306457,13.9961999,1.35,128
7/28/2016,22.54,99.65,164.56752,148.87824,311.1,315.8,510300,25420,23.46659604,9.690141842,0.452,131
7/29/2016,22.5,99.6,205.65984,215.31696,617.7,630.4,1189000,5984,23.4701275,22.63768526,0.0697,135
7/30/2016,22.28,99.31,168.13584,238.65264,417.8,417.3,157900,23600,23.47719044,3.022974158,0.276,132
7/31/2016,21.98,98.93,126.4488,219.36672,389.4,393,447400,49450,23.4807219,8.540429225,0.754,132
8/1/2016,21.76,98.63,118.3776,189.54576,323.9,324,84220,77050,23.4807219,1.577676009,1.51,128
8/2/2016,21.52,98.32,123.16368,196.5408,293.4,295.9,247400,36160,23.4807219,4.652281954,0.576,129
8/3/2016,21.24,97.95,122.96544,215.77008,295.9,299.8,384300,51020,23.4807219,7.33284363,0.766,130
8/4/2016,20.93,97.52,116.65008,216.9312,267.5,268.2,121100,57570,23.4807219,2.303405902,1.11,128
8/5/2016,20.69,97.19,143.63904,219.87648,271.3,271,347400,30350,23.4913163,6.584568029,0.512,129
8/6/2016,20.66,97.15,212.8248,219.3384,252.3,253.2,147500,70400,23.4913163,2.805891223,1.32,128
8/7/2016,20.86,97.42,269.23824,201.24192,245.6,248.1,221200,0,23.4913163,4.172392913,0,129
8/8/2016,20.86,97.43,200.42064,194.89824,237.1,238.5,147500,22030,23.4913163,2.816318855,0.396,128
8/9/2016,20.85,97.41,221.3208,222.99168,231.8,232.7,84260,5276,23.4913163,1.645445794,0.102,127
8/10/2016,20.99,97.6,271.95696,223.1616,227,242.5,136900,89700,23.44540724,2.571229141,1.58,126
8/11/2016,21.1,97.75,265.86816,226.67328,224.8,224.5,42060,67650,23.44540724,0.75329348,0.261,125
8/12/2016,21.06,97.7,217.89408,226.81488,222.7,222,26290,83610,23.44540724,0.513295655,0.697,124
8/13/2016,21,97.61,208.06704,226.58832,221.6,222.4,178700,112700,23.44540724,3.355942289,1.61,125
8/14/2016,20.91,97.49,199.62768,226.22016,222.4,215.5,210300,119000,23.4701275,4.016047228,1.96,125
8/15/2016,20.78,97.31,185.66592,225.82368,222.3,222.9,73670,29780,23.4701275,1.428447649,0.365,125
8/16/2016,20.66,97.15,192.7176,228.06096,221.1,221.6,84190,40710,23.4701275,1.555364159,0.811,125
8/17/2016,20.62,97.1,218.68704,227.60784,220.5,221.1,68410,14160,23.4701275,1.343604803,0.27,125
8/18/2016,20.86,97.43,310.61376,228.14592,221.6,223.4,178900,23630,23.4701275,3.441652408,0.411,126
8/19/2016,21.01,97.63,340.06656,288.864,268.9,269.2,89450,61220,23.4701275,1.66198066,1.18,125
8/20/2016,21.01,97.63,311.74656,308.85792,267.2,266.8,31570,67870,23.4701275,0.63212948,0.656,124
8/21/2016,20.81,97.36,246.32736,308.34816,263.4,262.2,0,108300,23.4701275,0,0.143,124
8/22/2016,20.48,96.9,198.86304,305.94096,263.4,263.9,68410,23200,23.4701275,1.302491888,0.452,124
8/23/2016,20.06,96.31,167.17296,302.4576,262.4,270.4,73670,72560,23.44540724,1.392769651,1.41,124
8/24/2016,19.51,95.54,121.69104,296.31216,262.2,269.3,115700,21260,23.4277499,2.178813311,0.41,125
8/25/2016,18.98,94.76,118.236,291.8376,257.7,258,63040,34880,23.4277499,1.167196621,0.665,125
8/26/2016,18.6,94.2,165.33216,286.90992,259.4,261.1,178600,30580,23.4277499,3.402744398,0.532,126
8/27/2016,18.22,93.63,160.03632,281.67072,256.8,258.2,178600,60090,23.4277499,3.438474985,1.06,126
8/28/2016,17.92,93.18,182.8056,277.36608,260.2,262.6,246900,39760,23.4277499,4.748089542,0.728,127
8/29/2016,17.66,92.78,192.8592,274.36416,255.3,254.8,31520,75010,23.4277499,0.613788063,1.28,125
8/30/2016,17.46,92.47,208.80336,271.39056,262.1,264.8,288900,61580,23.4277499,5.547751248,0.878,127
8/31/2016,17.54,92.58,243.6936,218.09232,406.4,412.9,598900,37900,23.4277499,11.41650194,0.693,130
9/1/2016,17.68,92.8,123.10704,74.65152,317.2,319.2,215400,48640,23.4277499,4.056560675,1.02,129
9/2/2016,17.82,93.03,102.03696,50.86272,288.1,288.7,141800,89020,23.4277499,2.702770722,1.97,127
9/3/2016,17.96,93.24,100.08288,51.9672,273.1,272.8,105100,125700,23.4277499,1.982538982,2.45,124
9/4/2016,18.09,93.44,98.412,52.44864,266.3,266.8,47280,9135,23.4277499,0.904737259,0.0392,124
9/5/2016,18.23,93.64,98.86512,52.90176,257.5,257.2,0,111100,23.42421844,0.045563247,0.143,123
9/6/2016,18.28,93.72,73.23552,53.21328,252.9,287.4,5253,43750,23.31827444,0.060444631,0.449,123
9/7/2016,17.97,93.25,56.75328,155.42016,250.1,260.5,73240,43220,23.28649124,1.381370638,0.641,123
9/8/2016,17.09,91.88,74.9064,360.57024,244.9,244,36570,29750,23.2900227,0.710366995,0.456,123
9/9/2016,16.68,91.22,353.1504,485.20656,242.4,226.3,10450,21960,23.33946324,0.199164161,0.0278,124
9/10/2016,16.28,90.57,357.22848,484.75344,243.6,244.7,36650,32260,23.33593177,0.687464088,0.723,123
9/11/2016,15.82,89.8,335.50704,484.38528,234.1,232.6,31410,81210,23.33946324,0.634033889,1.1,123
9/12/2016,15.38,89.05,336.3,478.12656,231,232.6,31410,68300,23.3324003,0.57046916,0,124
9/13/2016,15.04,88.45,278.86704,388.8336,226.3,223.4,36640,31370,23.3429947,0.681799243,0.716,123
9/14/2016,14.64,87.75,234.80112,361.84464,226.9,228.3,151800,32780,23.3429947,2.906940279,0.791,125
9/15/2016,14.23,87,228.1176,361.788,224.9,226.6,125700,64630,23.33946324,2.36320791,1.35,125
9/16/2016,13.74,86.1,202.96944,359.12592,221.9,223.2,136100,27320,23.33946324,2.573022957,0.677,125
9/17/2016,13.25,85.15,178.33104,356.77536,218.5,220.7,136100,32520,23.33593177,2.625148225,0.786,126
9/18/2016,12.94,84.55,207.69888,305.79936,216.3,216.1,10470,31010,23.33593177,0.158096145,0.0663,125
9/19/2016,12.71,84.1,197.8152,270.3144,213.1,212.6,20940,63650,23.33593177,0.400768593,1.3,123
9/20/2016,13.04,84.75,172.01568,62.07744,209,208.2,15700,81200,23.33593177,0.294971405,0.147,123
9/21/2016,13.53,85.7,170.51472,7.24992,206.8,205.2,15700,67190,23.33946324,0.303248107,0.0872,123
9/22/2016,13.98,86.55,157.71408,7.3632,203.8,204.1,109900,82270,23.33946324,2.05532743,2.05,123
9/23/2016,14.31,87.15,116.16864,7.47648,201.1,200.7,41880,71210,23.33946324,0.776169018,0.097,123
9/24/2016,14.45,87.4,55.28064,7.58976,201.2,195.9,209400,57180,23.36065204,4.027083288,1.34,125
9/25/2016,14.53,87.55,37.15584,7.61808,197.2,189.6,94320,64160,23.3853723,1.768169637,1.63,124
9/26/2016,14.6,87.68,33.5592,7.6464,254.8,255.2,83920,57570,23.3853723,1.643176945,1.3,124
9/27/2016,14.84,88.1,86.74416,7.67472,260.6,260.8,183600,82850,23.38890377,3.499860913,1.86,124
9/28/2016,15.06,88.5,84.8184,7.67472,299,323,5245,89400,23.3112115,0.116106053,0.358,123
9/29/2016,15.35,89,103.53792,7.73136,356.9,380.6,496800,4588,23.2582395,9.541417653,0.0751,128
9/30/2016,15.55,89.35,77.5968,7.75968,263.8,291.1,203500,5684,23.18054724,3.940619597,0.113,129
10/1/2016,15.64,89.5,39.10992,7.75968,204.8,206.5,57240,82230,23.1734843,1.075309038,2.11,125
10/2/2016,15.7,89.6,30.07584,7.788,192.9,191.7,0,186700,23.1734843,0,0.262,124
10/3/2016,15.76,89.7,30.10416,7.81632,187.9,186.3,0,133600,23.1734843,0,0.188,123
10/4/2016,15.53,89.31,24.83664,96.82608,182.1,181.1,0,170000,23.16995284,0,0.239,122
10/5/2016,14.95,88.3,57.88608,245.30784,180.3,179.7,5201,53420,23.16995284,0.060117958,0.0645,122
10/6/2016,14.56,87.6,119.56704,245.22288,178.4,174.8,0,138600,23.1734843,0,0.132,122
10/7/2016,14.15,86.85,130.81008,263.14944,214.9,213.3,0,144500,23.1734843,0,0,122
10/8/2016,13.64,85.9,114.24288,278.13072,209.1,208.2,0,161800,23.1734843,0,0,122
10/9/2016,13.19,85.05,130.07376,272.58,209.4,207.3,31210,43640,23.17701577,0.607602179,0,123
10/10/2016,12.54,83.75,114.95088,326.9544,205.4,204.6,0,154400,23.1734843,0,0,123
10/11/2016,12.1,82.85,88.10352,229.6752,211.3,209.7,0,142100,23.1734843,0,0,123
10/12/2016,11.91,82.45,64.8528,124.80624,250.8,251.8,135300,45910,23.1734843,2.644299229,1.2,124
10/13/2016,11.58,81.75,36.64608,142.27968,296,299.4,369400,70400,23.1734843,7.057927211,1.12,127
10/14/2016,11.42,81.4,46.3032,96.91104,260.3,284.7,182100,67730,23.10285497,3.475246096,1.61,126
10/15/2016,11.29,81.12,28.71648,68.70432,261.5,297,108900,67000,22.99691097,2.079164743,1.74,125
10/16/2016,11.36,81.28,33.38928,6.76848,232.5,231.5,0,178800,22.9933795,0,0.26,124
10/17/2016,11.42,81.4,27.35712,6.7968,222.7,234.1,0,141200,22.95453337,0,0.206,123
10/18/2016,11.49,81.55,31.91664,6.7968,222.8,310.1,0,146600,22.68261044,0,0.206,122
10/19/2016,11.55,81.69,30.41568,6.82512,212.2,265,0,148800,22.5166315,0,0.147,122
10/20/2016,11.62,81.84,31.94496,6.85344,232,281,0,145800,22.36124697,0,0,122
10/21/2016,11.68,81.96,27.44208,6.85344,244.1,288,0,130100,22.22351977,0,0,122
10/22/2016,11.71,82.04,21.60816,6.85344,279.6,287,0,154100,22.19526804,0,0,122
10/23/2016,11.74,82.1,18.71952,6.85344,288,201,0,133600,22.45659657,0,0,122
10/24/2016,11.76,82.13,14.04672,6.88176,289.8,187,0,146300,22.76383417,0,0,122
10/25/2016,11.57,81.74,19.65408,76.86048,285.8,223.6,0,158200,22.94747044,0,0,122
10/26/2016,11.1,80.7,9.51552,163.23648,284.5,253.4,0,181400,23.0357571,0,0,122
10/27/2016,10.58,79.54,7.75968,173.68656,282.4,348.8,0,134700,22.83093204,0,0,122
10/28/2016,10.06,78.3,9.60048,180.59664,268.5,192.9,0,135200,23.0569459,0,0,122
10/29/2016,9.56,77.08,14.5848,176.49024,266.5,328.9,0,141500,22.85918377,0,0,122
10/30/2016,9.14,76.03,41.09232,174.98928,268.4,287.6,0,157700,22.79561737,0,0,122
10/31/2016,9.48,76.9,120.24672,5.83392,264.5,262.7,158900,53910,22.80621177,3.055051491,1.37,124
11/1/2016,10.04,78.25,190.42368,6.85344,382.2,404.4,687100,63810,22.7603027,13.43689694,1.69,128
11/2/2016,10.74,79.9,240.2952,7.13664,328.5,344.6,148400,49390,22.71439364,2.94613043,1.32,127
11/3/2016,11.23,81,170.40144,7.44816,308.1,307.7,0,120600,22.71086217,0,0.185,125
11/4/2016,11.53,81.65,108.1824,7.788,295.5,294.1,0,121900,22.71086217,0,0.187,124
11/5/2016,11.63,81.85,40.12944,10.73328,286.4,272.1,0,111600,22.7497083,0,0.172,123
11/6/2016,11.66,81.92,20.44704,7.90128,279.4,326.9,0,128300,22.6013867,0,0.197,123
11/7/2016,11.69,82,21.97632,7.90128,268,284,0,151900,22.5484147,0,0.16,123
11/8/2016,11.73,82.08,22.40112,7.90128,263.1,314,0,147400,22.38596724,0,0,123
11/9/2016,11.77,82.16,22.42944,7.9296,232.7,271,0,157100,22.2623659,0,0,123
11/10/2016,11.79,82.2,17.61504,9.3456,202.3,229,0,135600,22.1776107,0,0,123
11/11/2016,11.53,81.64,15.37776,99.12,198,228,0,128700,22.0822611,0,0,123
11/12/2016,11.01,80.5,8.18448,176.5752,196.2,169,0,112100,22.15995337,0,0,123
11/13/2016,10.55,79.45,18.2664,168.05088,194.7,170,0,151500,22.2305827,0,0,123
11/14/2016,10.06,78.3,11.6112,170.25984,194.4,172,0,121300,22.2941491,0,0,123
11/15/2016,9.65,77.3,39.61968,172.58208,194.3,173,55260,20490,22.36124697,1.05531466,0.336,124
11/16/2016,9.48,76.88,35.34336,89.17968,191.3,173,0,113600,22.4106875,0,0.0227,123
11/17/2016,9.55,77.06,32.0016,6.7968,184.8,174,0,111600,22.4424707,0,0,123
11/18/2016,9.62,77.23,31.20864,6.7968,183,166,0,127100,22.48837977,0,0,123
11/19/2016,9.68,77.38,28.54656,6.7968,180.4,167,0,137900,22.52369444,0,0,123
11/20/2016,9.74,77.52,27.24384,6.82512,178.1,167,0,124600,22.55547764,0,0,123
11/21/2016,9.79,77.65,25.9128,6.82512,176.3,255,0,146200,22.30827497,0,0,123
11/22/2016,9.83,77.76,23.25072,6.82512,174.7,277,0,158900,21.99044297,0,0,123
11/23/2016,9.87,77.86,21.91968,6.82512,173.6,279,0,138400,21.66554804,0,0,123
11/24/2016,9.91,77.95,20.56032,6.82512,172.4,164,0,123100,21.68673684,0,0,123
11/25/2016,9.95,78.05,22.17456,6.85344,170.9,238,0,130900,21.47484883,0,0,123
11/26/2016,9.99,78.15,22.40112,6.85344,155.8,232,0,112600,21.23824057,0,0,123
11/27/2016,10.03,78.24,21.04176,6.85344,162.4,156,0,111600,21.2558979,0,0,123
11/28/2016,10.07,78.33,21.04176,6.85344,159.2,106,0,102500,21.4148139,0,0,123
11/29/2016,10.1,78.41,19.65408,6.85344,157.6,167,0,123700,21.37949923,0,0,123
11/30/2016,10.14,78.5,21.04176,6.85344,159.2,167,0,125100,21.3512475,0,0,123
12/1/2016,10.17,78.56,16.79376,6.88176,158.6,168,0,84350,21.3194643,0,0,123
12/2/2016,10.19,78.61,15.576,6.88176,158.1,168,24130,36340,21.29121257,0.465052545,0.929,123
12/3/2016,10.2,78.65,14.18832,6.88176,156.7,137,110900,54600,21.3512475,2.337837771,1.7,123
12/4/2016,10.22,78.68,12.80064,6.88176,155.5,90,77320,53620,21.5525411,1.56840267,1.2,123
12/5/2016,10.23,78.71,12.80064,6.88176,153,43,0,136400,21.88449897,0,0.231,123
12/6/2016,10.24,78.73,11.41296,6.88176,152.4,44,0,104400,22.21292537,0,0.0793,123
12/7/2016,10.24,78.74,10.0536,6.88176,150.7,44,0,146800,22.53075737,0,0,123
12/8/2016,10.25,78.75,10.0536,6.88176,150.4,45,0,92760,22.84858937,0,0,123
12/9/2016,10.25,78.75,8.66592,6.88176,149,110,0,115200,22.96512777,0,0,123
12/10/2016,10.24,78.74,7.30656,6.88176,148,104,0,108400,23.09579204,0,0,123
12/11/2016,10.24,78.74,8.66592,6.88176,147.9,80.59,10370,43160,23.3006171,0.229614478,0.219,123
12/12/2016,10.24,78.73,7.27824,6.88176,145.2,143.4,0,156100,23.3006171,0,0,123
12/13/2016,10.23,78.72,7.30656,6.88176,258.1,266.7,695200,36220,23.29708564,13.34553472,1.01,128
12/14/2016,10.27,78.82,22.45776,6.88176,545.3,586.2,1176000,59640,23.21233044,22.53266933,1.45,132
12/15/2016,10.3,78.88,16.93536,6.88176,354.8,355.9,130200,32500,23.21233044,2.500484624,0.825,129
12/16/2016,10.31,78.9,11.41296,6.88176,269.4,269.2,0,106300,23.20879897,0,0.17,127
12/17/2016,10.33,78.94,14.18832,6.88176,227.4,226,0,123000,23.20879897,0.016647195,0.197,125
12/18/2016,10.35,79,17.02032,6.96672,200.5,189.1,0,116800,23.24058217,0,0.187,124
12/19/2016,10.38,79.07,18.94608,7.16496,179.9,123.3,0,136100,23.4065611,0,0.218,124
12/20/2016,10.41,79.13,17.4168,7.19328,167.3,143.8,0,126900,23.47365897,0,0.194,123
12/21/2016,10.44,79.2,18.8328,7.19328,157.9,156.2,0,149300,23.47365897,0,0.161,123
12/22/2016,10.46,79.25,16.0008,7.19328,151.4,149.8,0,140900,23.47365897,0,0,123
12/23/2016,10.48,79.3,16.0008,7.19328,111.7,111.1,0,135700,23.4701275,0,0,123
12/24/2016,10.5,79.34,14.55648,7.19328,107.8,106,0,154000,23.4701275,0,0,123
12/25/2016,10.52,79.39,16.0008,7.19328,105.8,104.5,0,109400,23.4701275,0,0,123
12/26/2016,10.54,79.43,14.55648,7.19328,102.8,100.8,0,171300,23.4701275,0,0,123
12/27/2016,10.55,79.46,13.14048,7.19328,102.6,102,0,137500,23.46659604,0,0,123
12/28/2016,10.55,79.47,10.30848,7.19328,102.7,101.4,0,112200,23.46659604,0,0,123
12/29/2016,10.55,79.47,8.89248,7.19328,101.3,99.92,0,122700,23.46659604,0,0,123
12/30/2016,10.56,79.48,10.30848,7.19328,100.3,98.76,0,129800,23.46659604,0,0,123
12/31/2016,10.56,79.48,8.89248,7.19328,101,129.7,0,113800,23.3747779,0,0,123
1/1/2017,10.55,79.47,7.47648,7.19328,99.72,178,0,149500,23.1311067,0,0,123
1/2/2017,10.55,79.46,7.61808,7.19328,92.17,138,0,161900,22.98631657,0,0,123
1/3/2017,10.55,79.45,7.61808,7.19328,91.54,141,0,151700,22.83093204,0,0,123
1/4/2017,10.54,79.44,7.61808,7.19328,81.81,143,0,130100,22.64023284,0,0,123
1/5/2017,10.54,79.44,9.03408,7.19328,48.39,143,0,127600,22.3471211,0,0,123
1/6/2017,10.54,79.43,7.61808,7.19328,47.01,143,0,131900,22.04694644,0,0,123
1/7/2017,10.54,79.43,9.03408,7.19328,45.59,141,0,129800,21.7538347,0,0,123
1/8/2017,10.54,79.44,10.45008,7.19328,41.69,139,0,171400,21.45012857,0,0,123
1/9/2017,10.54,79.44,9.03408,7.19328,40.98,139,0,149900,21.14642243,0,0,123
1/10/2017,10.54,79.43,7.61808,7.19328,38.48,139,0,147400,20.8321219,0,0,123
1/11/2017,10.54,79.43,9.03408,7.19328,37.06,126,0,118800,20.5566675,0,0,123
1/12/2017,10.53,79.42,7.61808,7.19328,36.79,113,0,114100,20.32005923,0,0,123
1/13/2017,10.53,79.42,9.03408,7.19328,35.81,113,0,109300,20.08345097,0,0,123
