time,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15
28-09-1960,0.273058459,0.284826308,0.419615457,0.181394696,0,0,0,1.595814824,0.262397512,7.64870286,0.868267715,2.021100163,0.211159448,0.340624194,0.743706137
29-09-1960,1.18383266,0.682942867,2.016178489,1.615011175,0.102137039,0,0,1.906305611,2.14717684,8.856752142,0.672901094,0.994366318,2.618763606,3.04806645,0.520939666
30-09-1960,1.710698113,4.142215729,3.735244751,12.33628126,0.163689792,0,0,0.624346435,15.11200546,9.991406858,5.22154665,29.89930299,2.993546297,2.776435767,3.231126646
01-10-1960,1.307099938,5.875754833,12.50031557,9.276505543,2.047171752,0,0.787568202,6.003136039,18.51581667,4.060690477,0.427149296,18.84572804,6.360807846,9.425209194,1.320761517
02-10-1960,9.241537392,3.151781559,8.470783119,18.06483725,12.50725039,2.637318373,10.40345184,22.40818882,18.61539226,19.04071601,13.75116158,17.69691944,14.80903135,9.135536288,1.047705556
03-10-1960,1.101113647,2.436201811,0.554473529,10.10302695,0.348109563,26.64726448,0.798741192,3.429888144,8.027096195,11.80589235,0.180518016,4.866618276,5.545558463,3.289918646,0.20504727
04-10-1960,0.79334099,0,0.174976448,1.14263745,0,11.44159317,0,1.182221472,0.612692686,2.370020479,0,0,0.052397519,0.184658068,0.016434661
05-10-1960,0,0,0.049664225,0.023797881,0,0,0,0,0.74089121,0,0,0,0,0,0
06-10-1960,0,0,0,0.028708557,0,0,0,0.117720127,0.270561099,0,0,0,0,0,0
07-10-1960,0,0,0,0,0,0,0.047283555,0.319904268,0.179921973,0,0,0,0,0,0
08-10-1960,0,3.896615744,0.036685478,0.212807642,0,0,0,0,0.131247348,0,0,0,0,0,0
09-10-1960,0,0,0,0,0,0,0,0,0.394297075,0,0,0,0,0,0
10-10-1960,0,0,0,0,0,0,0,0,0.348359609,0,0,0,0,0,0
11-10-1960,0,0,0,0,0,0,0,0,0.252656388,0,0,0,0,0,0
12-10-1960,0,0,0,0,0,0,0,0,0.53976593,0,0,0,0,0,0
13-10-1960,0,0,0,0,0,0,0,0,0.047820827,5.705884844,0,0,0.107414961,0,0.020822
14-10-1960,0,0,0,0,0,0,0,0,0.202133439,0.317519391,2.26714325,1.577465072,0.789417346,0.550710099,0.054702132
15-10-1960,3.513572454,0,5.708848702,7.170392036,14.24787092,0,4.520154794,0.149955124,12.3313877,7.924534202,0,21.99306488,0,0.624925273,1.561322323
16-10-1960,8.986273885,18.47125435,5.716844344,11.54580179,27.7052358,19.72454834,24.72261659,15.93755698,30.0020986,1.898440855,2.47477901,10.62714338,0,2.235304696,0.878996998
17-10-1960,0.030927191,0,3.108797893,0.688201964,2.225003004,0.295969963,3.868237942,7.159255192,2.155203509,0.408722103,0,0,0.445595304,6.103099176,9.377627518
18-10-1960,0,0,0,0.044023767,0.764801502,0,1.197355439,7.254687652,1.407915715,0,0,0,0.97855711,1.376246055,0.767544884
19-10-1960,0,0,0.061517497,0.402289867,0,9.690798759,0,0.559170604,0.816033264,4.947570879,0,0,0,4.115276975,7.700878303
20-10-1960,0,0,0,0.043062828,0,0,0.277105451,1.697929978,0.272087339,1.794899233,1.230045915,0.110500544,4.032497107,3.104424929,6.826738632
21-10-1960,0,0,0,0,0.395379861,0,0.346308966,0,0.078476608,4.249829978,0,0,8.645528379,1.421769807,9.810035431
22-10-1960,0,0,0,0,0,0,0,0,0.668204847,0.134785101,0,0,6.114391704,2.973826698,2.343365723
23-10-1960,0,0,0,0,2.52538542,0,0.591872772,0,4.760220657,8.129245639,0.083226077,12.59867573,7.662382747,0.592550612,3.795999904
24-10-1960,0.892268002,0.503923535,0.374878732,4.985440314,10.49920098,1.50333941,3.648703054,7.419066735,4.667807699,8.981792569,12.66715574,26.87748623,18.64580941,12.38665789,14.71970709
25-10-1960,16.8153652,27.45872688,11.0924154,4.704704056,6.575000962,0,2.21637695,4.301137961,6.262414267,9.676542282,1.902662575,7.242371798,2.781043624,7.089836678,2.028236543
26-10-1960,22.17515248,2.599989414,7.965224576,8.603215272,13.42276843,9.668041229,7.996138374,12.60553479,3.651733197,16.88724047,0,2.824637651,5.885092199,5.576883895,8.936032707
27-10-1960,41.47279358,14.20790195,13.27662142,9.689146698,6.849002838,9.023255348,6.463392109,7.585234284,1.00654498,35.60487938,0,2.222465992,1.433795989,8.629053218,4.609268111
28-10-1960,29.40800452,0.809040487,16.93531337,2.57916667,2.595695456,4.577385902,2.28286923,6.261837095,5.32530663,39.68148804,18.86562538,13.07735252,5.015628477,14.75730698,5.501352683
29-10-1960,34.20885539,16.39945602,19.59695566,3.507088235,12.42883444,8.789617538,11.5529281,9.000393629,3.603484143,52.43899703,39.77838898,3.282717824,6.726284305,20.01023591,3.939832535
30-10-1960,8.874814689,28.34945869,13.97629753,17.50731271,12.86219072,21.88142204,1.907145659,3.568560757,3.988594892,23.1064254,12.68863463,0.348533839,0.135953347,3.83816203,1.294073929
31-10-1960,1.523143947,25.66636467,10.7146343,6.084912317,4.926087062,31.20956612,14.62344046,9.442064285,2.455030829,8.305613279,9.010364085,0,1.145191034,2.947156472,0.312947437
01-11-1960,7.007805232,3.074649572,7.905088626,17.84789667,13.92766015,0.967698574,17.33316159,6.988553286,9.122207617,23.62630153,9.524408102,8.34607017,6.093383928,11.14503237,14.98865716
02-11-1960,0.536338888,0.219097182,3.423528211,1.592865303,6.495560328,17.14275932,9.083290537,7.934960127,8.9955988,18.78760314,14.97633743,2.679074764,1.783292559,27.78778774,26.60365045
03-11-1960,0.528898166,0,0.195429683,0.277131589,0.147726615,0,0.826130023,5.278356597,2.20966028,10.85111785,2.424055874,3.978021085,4.964638997,7.444372701,16.67133775
04-11-1960,0,0.558973372,1.151890241,1.35689818,5.117211024,0,0.286252672,1.485454559,4.538673482,23.17375922,0,6.61894846,0.794233715,5.005864812,27.30214214
05-11-1960,3.767722189,1.867548227,2.912152764,0.37612616,3.45529294,7.987987041,1.36437912,6.036316626,8.460332796,13.15996969,26.6178627,11.62626553,11.55708128,12.95218711,22.20546901
06-11-1960,0.994625382,0,6.09242859,0.936766014,9.493133863,0.503145754,2.516165743,1.949562326,8.176898517,27.63785236,43.11000109,19.49101782,7.15775083,5.199778191,13.18311253
07-11-1960,5.788773775,10.18520164,2.05867142,0.813930756,11.83638922,0.184916824,3.861370156,8.746348217,9.345563642,17.97572136,17.63132787,11.47229302,25.71016089,8.994467241,8.21245046
08-11-1960,9.584754467,12.58033657,9.241378943,1.669246656,10.31986125,9.143421173,4.553523223,14.83252072,9.853879714,8.288939714,1.016692519,11.38909519,24.55463685,12.70848787,18.88058113
09-11-1960,14.16872931,14.89908504,9.532579108,4.651550402,9.549753348,4.556286335,2.314648767,4.389336288,8.390612987,13.14989734,6.742921829,9.349636555,88.27583234,14.29021502,4.475526417
10-11-1960,15.47887588,7.261494637,14.05351353,5.864791806,8.413937569,18.09964752,4.113644049,2.037353098,8.539604977,7.816007018,0.328846633,4.167917967,25.35732667,3.203801759,9.590488975
11-11-1960,4.462571442,14.56949806,8.124614261,1.761922054,8.232168516,11.567173,3.071879449,2.357840419,15.83286063,17.23941374,0.126328245,7.023247719,41.41012945,1.574944355,6.856639805
12-11-1960,0.089379307,2.75472188,0.798460639,0.358198029,2.843661626,2.78233242,2.804787368,3.88363418,3.303585755,12.80229527,1.675134346,1.152227193,39.62142404,8.910837517,40.18522309
13-11-1960,0,0,0.185369934,0.284073293,1.05825305,0.357043117,0.308160213,0.527699709,1.643305454,3.748112187,0,2.73409152,54.25773827,2.026582687,5.457777696
14-11-1960,2.195733309,0,0.156031815,0.858188629,0,0,0,0.437746011,5.243509178,2.202299833,0.538907073,8.633292198,66.65056547,6.391883444,4.244083216
15-11-1960,13.83242655,0.436391532,2.069053695,4.241638914,0.709866067,8.886940002,0.077366605,0.777005196,7.607073478,2.664374828,4.960716724,6.277901888,25.30767158,4.219988446,2.051493524
16-11-1960,0,0.112775341,0,0,3.484883865,0,0.573404844,0,1.944775779,2.524718054,0.082670957,1.537745118,46.84888337,0.970920535,2.681448
17-11-1960,0.185254678,0,0.455172922,0,0.07648015,0,0.903265436,0.073852524,0.218398616,3.437546909,3.95428431,6.47160995,12.86612682,3.586683844,5.108695726
18-11-1960,0,8.574416161,7.493379644,0.07952476,0,0,0.039156693,6.165641814,0.056445953,4.752486616,1.691627324,1.367098421,14.60467342,1.931375765,4.811204344
19-11-1960,0,0,0,0,0,0,0,0,0,0,0,0,0.022942044,0,0.053710832
20-11-1960,0.75135237,0,0.28293758,1.758327454,2.536545595,0,0.460345507,0.437195241,14.86947864,8.730755642,0,10.77805805,7.749548813,0.306254762,0.855441228
21-11-1960,7.094344199,9.807086945,7.273840496,2.200838293,8.497961521,22.27506065,9.278224389,5.025922656,8.122443583,2.436145663,2.990120053,4.970749855,10.75432816,4.489494664,6.199301718
22-11-1960,7.602721095,6.775240898,6.038283477,1.946188122,4.78063186,0.418536633,0.401000713,14.81629887,8.121905969,8.050055742,4.111914814,9.866936445,5.818035071,6.202917261,10.63372891
23-11-1960,0.494465068,1.996294618,5.856798536,0.130402933,0.344695409,0,0.225335677,12.63641751,2.585335098,9.673875809,7.460956335,4.987643838,13.17260974,5.135728908,16.91257057
24-11-1960,3.900847793,2.344339609,0.438386137,1.39542446,2.819034139,0,1.688826598,2.132645391,0.896221927,5.835258484,1.454305172,2.291883469,2.036828943,3.389467694,0.902968787
25-11-1960,0,0,0,0,0.086173852,0,0,0.224544734,0.115096871,5.637011588,1.000285387,0.873075426,4.270500869,9.383856926,0.501735199
26-11-1960,0,0,0,0,0,0,0,0,0.11484381,0,0,0,0,0,0
27-11-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-11-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-11-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-11-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-12-1960,0,0,0,0,0,0,0,0,0,0.22396338,0,0,0,0,0
04-12-1960,0,0,0,0,0,0,0,0,0,4.636072859,0,0,0,0,0.11275823
05-12-1960,0,0,0,0,0,0,0,0,0,0.850513134,0,0,0,0.616199395,1.948904977
06-12-1960,0,0,0,0,0.16003716,0,0,0.241225243,0.126014158,3.956046108,6.879665732,0.439835459,0,0.385493849,0.125712504
07-12-1960,0,0,0,0,0,0,0,0.191295192,0.014132964,0.373728536,0.192018941,0,0,0.743295056,0
08-12-1960,0,0,0,0,0,0,0,0,0.02290258,0,0,0.946721256,0.201508609,0.026900758,0.264124252
09-12-1960,0,0,0,0,0,0,0,0,0.768833605,3.711699277,0,0,3.701164212,0.27140555,0.518015961
10-12-1960,0,0,0,0,1.13251241,0,0.03398298,0,0.291921776,1.823788807,0,0,4.932888607,0.088010928,0.698613207
11-12-1960,0,0,0,0,0,0,0,0,0.190051975,0.762426222,0,0,1.249412263,0.244317146,0.251204958
12-12-1960,0,0,0,0,0,0,0,0,1.953549576,0.260990828,0,0,1.903740714,0,0.316496971
13-12-1960,0,0,0,0,0,0,0,0,0,0.107828081,0.103153147,0.691931047,9.640731812,1.391179027,0.239767206
14-12-1960,0,0,0,0,0,0,0,0,0.11867193,0,0,0,0.03115014,0,0
15-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12-1960,0,0,0,0,0.233693004,0,0,0,0.02840783,0.078078978,0,0,0,0,0
31-12-1960,0,0,0,0,0,0,0,0,0.418043834,0,0,9.103090286,0,0.294056139,0.453759866
01-01-1961,0,0,0,0,0,0,0,0,10.00814152,0,0,8.048373222,0.122378627,0.419468428,0
02-01-1961,0,0,0,0,0,0,0,0,6.315203348,0.664701775,0,1.306248546,0,1.523672155,0
03-01-1961,0,0,0,0.065705538,2.732410431,0,0,0,0.481368,0.414737344,0,0,2.231080055,0,0
04-01-1961,0,0,0,0.869557083,2.494077444,0,0,0,3.286823794,4.880899876,0,3.641235828,1.985237499,0.10346445,0
05-01-1961,0.167797014,0,0.056024864,3.169819444,3.104380767,0,1.127094651,0,8.333821363,10.35069618,2.015559882,0,12.27137185,1.038069152,2.050483388
06-01-1961,0,0,0,0.306902528,0,0,1.072198884,0.036727477,1.847793528,2.784601234,1.210765317,5.145220399,2.369514406,11.35750222,6.684921958
07-01-1961,0,0,0,0,0,0,0,0,0,0.321074026,0.175360367,0,4.564589302,0.783511332,1.900438188
08-01-1961,0,0,0,0,0,0,0,0.036727477,0,0.5465196,0,0,1.600088308,0,0.448531061
09-01-1961,0,0,0,0,0,0,0,0,0,0.025,0,0,8.329713583,0,0
10-01-1961,0,0,0,0,4.361656745,0,0.276207268,0,2.339577757,0.392449617,0,24.0321579,5.159908493,0.682865347,2.272513469
11-01-1961,0,0,0,0,9.005377928,0,1.69937298,0,4.318188113,8.305074358,11.29606867,18.15914154,20.70453529,18.86055854,20.26276058
12-01-1961,0,0,0,0,2.295011004,0,3.001320988,0.501374364,1.548706949,12.33185598,4.161089182,2.531147599,15.12429722,9.50082796,13.6471743
13-01-1961,0,0,0,0,0,0,0.059368382,1.344225526,0.52462071,5.840160996,0,0,0.157192558,0.42444952,0.632092827
14-01-1961,0,0,0,0,0,0,0,0.132218897,0,1.941772491,0,0,0.777317171,0,0
15-01-1961,0,0,0,0,0,0,0,0,0,0.047258329,0,0,5.66942279,0,1.441017553
16-01-1961,0,0,0,0,0,0,0,0,0,0.038937919,0,0,8.262348771,0.472947453,2.363349652
17-01-1961,0,0,0,0,0,0,0,0,0,0.047923595,0,0,0,0.036870505,0.64131188
18-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07968543
19-01-1961,0,0,0,0,0,0,0,0.110182427,0,0.057531878,0,0,0.33906588,0,0.057010243
20-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-01-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-01-1961,0,0,0,0.074830918,0,0,0,0,0,0,0,0,0,0,0
01-02-1961,0,0,0.012936459,0.033581451,0,0.197817981,0,0,0,0,0,0,0,0,0
02-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-02-1961,0,0,0,0,1.465869586,0,1.512563705,0,0,0,0,0,0,0,0
06-02-1961,0,5.039316654,0.082271926,0.230509758,0,0,0,0,0.05095008,0,0,1.124016166,0,0.163231415,0
07-02-1961,0.133057833,0,0.283968754,0,0,0,0.045310636,0.954446077,0.049219875,0.409456134,0,0,0,0,0
08-02-1961,0,0.309794068,0,0,0,0,0,0,0.119737625,0,0,0,0,0,0
09-02-1961,0,0,0,0.269710561,0,0,0,3.909403399,0.389604537,0.067805432,0,0,0,0,0
10-02-1961,0,0,0.106557101,1.361230021,0,0,13.28338196,2.012094498,1.880491443,3.385383902,0,0,0,0.191061062,0.672796562
11-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-02-1961,0,0,0,0,4.134558042,0,0.723400036,0,0.945922139,0.038533881,0,0,0,0,0.136755332
13-02-1961,0,0,0,0,0.172347705,0,0,0,5.467623545,3.507490039,8.989688039,0.136500672,0,1.38031894,3.091879636
14-02-1961,0,0,0,0,0,0,0,1.479988471,5.335660511,4.538691118,0,0,0,0.598382575,0.840132629
15-02-1961,0.73200202,0,0,0,1.698085189,0,1.468943611,0.843287766,2.88928874,10.98465274,32.86426449,2.471324265,0,12.67546371,1.212136287
16-02-1961,0,0,0.335476935,0,2.76297919,0,2.762072881,0.095491424,0.387546192,1.442997411,3.314825952,0.078000382,1.564627364,1.277756629,0.025057384
17-02-1961,0,0,0.047532216,0,1.722522577,0,3.827090884,2.822622418,0.006762506,5.531235617,0.72355634,0.065000318,0.795013651,0.485625433,0.730033976
18-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-03-1961,0,0,0,0,0,0,0,3.508238971,0,0,0,0,0,0,0
17-03-1961,0,0,0,0,0,0,0,1.722683698,0,0,0,0,0,0,0
18-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-03-1961,0,1.094605684,0,0,0,0,0,0,0,0,0,0,0,0,0
22-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-03-1961,0,0,0.047691122,0,0,0,0,0,0,0,0,0,0,0,0
24-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-03-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302910832
26-03-1961,0,0,0.419346184,0,0,0,0,0,0,0,0,0,0,0,0.70814234
27-03-1961,0,0,0,0,0.415357292,0,0.222769936,1.073904492,0.085943438,1.153113246,0,0,0,0,0
28-03-1961,0,11.34735966,0.085250087,2.7362037,0,0,0,0,0.239843001,9.643966377,0,0,0,0.132543628,0.031321732
29-03-1961,0.056915492,2.306088686,0,0,0,0,0,0,0,0.065894939,0,0,0.009230294,0,0
30-03-1961,7.5,0,0,0,0,0,0,4.138349056,0,1.0930392,0,0,0,0,0
31-03-1961,0,0,0,0,0,0,0,2.222796202,0,0,0,0,0,0,0.843324502
01-04-1961,1.11547327,0,0.514002288,0.342545742,0,0,0,0,0.10698824,17.7818253,4.196852565,0.392226785,0.140641391,0.310711652,6.559294204
02-04-1961,4.555733681,0,2.223795265,0.983846155,0,51.72943115,0,7.193961978,0,23.44968061,0,0,0,0,0.663297902
03-04-1961,14.92345035,5.616001129,2.804279258,1.724522805,2.005196095,0.227920726,2.818650921,4.946248531,3.150411359,2.853777409,0,0,0,0,1.419487634
04-04-1961,0.777565897,0.554070115,0.409827203,0.295522273,2.1165061,0.714086235,0.204785014,4.505155504,0.004527353,0,0,0,0,0,0.388389428
05-04-1961,0,0.367745668,0,0,0,0,0,0,0,0,0,0,0,0,0
06-04-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101997346
07-04-1961,0,0,0.419346184,0,0,0,0,0,0,0.882012844,0,1.570041418,0,0.022003642,0
08-04-1961,0.449545324,0.832569242,0.091713697,0,0.57795167,6.821202755,0.240657394,1.423757769,0.014952777,0.345425576,0,0.801071942,0,0.022762179,0
09-04-1961,3.233233929,0,0.545970956,0.324404705,0,0.361232817,5.906414429,7.245633841,0.120180086,0,0,0,0,0,0.068907805
10-04-1961,2.476561666,0.993868709,0.362456553,0.613654267,1.587379615,0.535564661,0.729131217,1.356521487,0,0,0,0,0,0,0
11-04-1961,0,0,0,0,0,0,0.536149462,1.763549723,0.400795596,0,0,0,0,0,0
12-04-1961,0.069374703,2.278610468,1.127781622,0.0308572,0.764801502,0,1.99973765,6.480996132,0,0,0,0,0,0,0.031321732
13-04-1961,0,17.75655937,0.287595928,0,0,0,0.423704669,0.07656125,0.214614563,0,0,0,0,0,0.093965188
14-04-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-04-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-04-1961,3.938109279,0,2.464184642,0,0.956001838,0,0.986454646,0,0.031601119,0.358875249,0,0,0,0,0.525923808
17-04-1961,4.61315161,4.744873524,6.262968699,1.244133798,1.235375494,21.37731743,4.599035501,20.5723033,1.33609243,1.847853582,0.241185471,4.815363407,0,0.920659193,0.648774107
18-04-1961,2.011308908,7.081611633,8.969730405,1.319803203,8.532527606,15.40903187,10.03617666,23.77509618,0.773630995,6.011715651,0.803567231,0,0,0.010755338,1.793600984
19-04-1961,8.758026455,10.66697121,9.46472805,1.717770273,4.125023156,0,6.101977994,13.66845798,1.423012341,0.932948912,1.848204732,7.340970337,0,1.198227235,4.724965634
20-04-1961,6.70289284,17.1139431,9.428185731,2.919117533,3.438559612,7.043524742,5.672096506,15.41455817,0.80878715,1.880041331,0,0.649431527,0,0.928414177,3.848049435
21-04-1961,5.675514877,10.03400803,6.169111838,2.616056976,0.441917757,40.23074722,6.815265886,14.09727597,0.921590389,0,1.879365325,4.765450478,0,2.776519433,0.654313885
22-04-1961,6.386351071,12.81959343,5.697766321,1.817240467,3.371160428,0,9.918740193,4.082359403,0.294937817,0.035412483,0,3.58328253,0,0.627719221,0
